# metadata,value
mode,qcl
fudge_factor,1
cycles,8
cycles_completed,8
integration_time,2
on_start,0.1
on_stop,0.3
off_start,0.6
off_stop,30

Bias_Current,Counts_TL1(0.008),Counts_TL2(0.010),Counts_TL3(0.012),Counts_TL4(0.014),DCounts_TL1(0.008),DCounts_TL2(0.010),DCounts_TL3(0.012),DCounts_TL4(0.014),ClicksOn_TL1(0.008),ClicksOn_TL2(0.010),ClicksOn_TL3(0.012),ClicksOn_TL4(0.014),ClicksOff_TL1(0.008),ClicksOff_TL2(0.010),ClicksOff_TL3(0.012),ClicksOff_TL4(0.014)
0.0363,21348.240858843536,116.52317176870748,35.15625,7.8125,628.3216411564626,0.6643282312925171,0.0,0.0,5626.0,30.0,9.0,2.0,23645.0,25.0,0.0,0.0
0.0382,22570.73767006803,265.09353741496597,82.03125,11.6921768707483,624.5748299319728,0.5314625850340137,0.0,0.026573129251700682,5938.0,68.0,21.0,3.0,23504.0,20.0,0.0,1.0
0.0402,22471.301020408162,495.2699829931973,109.3218537414966,85.8577806122449,626.3552295918367,0.8237670068027211,0.053146258503401364,0.07971938775510204,5913.0,127.0,28.0,22.0,23571.0,31.0,2.0,3.0
0.0422,22653.938137755104,1057.796556122449,515.4389880952381,121.0140306122449,635.124362244898,0.7971938775510204,0.18601190476190477,0.07971938775510204,5962.0,271.0,132.0,31.0,23901.0,30.0,7.0,3.0
0.0441,23609.933035714286,1682.5042517006802,839.5514455782313,253.7468112244898,632.2544642857143,1.089498299319728,0.2923044217687075,0.15943877551020408,6206.0,431.0,215.0,65.0,23793.0,41.0,11.0,6.0
0.0461,25232.14285714286,2619.84481292517,1597.0982142857142,777.078018707483,627.2321428571429,1.248937074829932,0.5580357142857143,0.26573129251700683,6620.0,671.0,409.0,199.0,23604.0,47.0,21.0,10.0
0.048,26119.41964285714,3791.640093537415,2714.3654336734694,1468.484268707483,618.8616071428572,1.3286564625850341,0.4783163265306123,0.26573129251700683,6845.0,971.0,695.0,376.0,23289.0,50.0,18.0,10.0
0.05,28392.64455782313,5549.479166666667,4374.149659863946,2604.5386904761904,630.7929421768708,1.3020833333333335,0.8503401360544218,0.9300595238095238,7430.0,1421.0,1120.0,667.0,23738.0,49.0,32.0,35.0
0.052,29234.959608843536,7025.483630952381,5870.110544217687,3866.204294217687,632.2278911564626,1.8601190476190477,0.9832057823129252,0.9832057823129252,7646.0,1799.0,1503.0,990.0,23792.0,70.0,37.0,37.0
0.0539,31515.864158163266,9130.899234693878,7440.104166666667,5916.932397959184,624.7608418367347,1.9132653061224492,1.3020833333333335,1.0363520408163265,8228.0,2338.0,1905.0,1515.0,23511.0,72.0,49.0,39.0
0.0559,32452.088647959183,10954.37393707483,9630.899234693878,7424.479166666667,629.9426020408164,2.6573129251700682,1.9132653061224492,1.3020833333333335,8469.0,2805.0,2466.0,1901.0,23706.0,100.0,72.0,49.0
0.0578,34615.56653911564,13125.744047619048,11947.039753401361,9959.210246598639,626.6209608843537,3.162202380952381,2.178996598639456,1.7272534013605443,9022.0,3361.0,3059.0,2550.0,23581.0,119.0,82.0,65.0
0.0598,36950.042517006805,15105.734481292517,14024.766156462585,12333.758503401361,631.9887329931973,3.640518707482993,2.577593537414966,2.178996598639456,9621.0,3868.0,3591.0,3158.0,23783.0,137.0,97.0,82.0
0.0618,38959.635416666664,17395.11585884354,16398.836096938776,14336.495535714286,638.0208333333334,3.321641156462585,3.50765306122449,3.348214285714286,10137.0,4454.0,4199.0,3671.0,24010.0,125.0,132.0,126.0
0.0637,41346.301020408166,19460.698341836734,17969.36118197279,16414.301658163266,634.1677295918367,4.145408163265306,3.2950680272108843,3.667091836734694,10747.0,4983.0,4601.0,4203.0,23865.0,156.0,124.0,138.0
0.0657,42647.26828231292,20687.048256802722,20476.72193877551,19742.400085034013,633.9817176870748,4.357993197278912,3.746811224489796,3.693664965986395,11080.0,5297.0,5243.0,5055.0,23858.0,164.0,141.0,139.0
0.0676,43835.32631802721,22287.81356292517,21952.885841836734,21460.857780612245,637.3299319727892,5.155187074829932,4.145408163265306,3.985969387755102,11385.0,5707.0,5621.0,5495.0,23984.0,194.0,156.0,150.0
0.0696,45097.57653061225,24701.690051020407,23714.0199829932,23839.338860544216,625.0797193877552,5.341198979591837,4.730017006802721,4.411139455782314,11705.0,6325.0,6072.0,6104.0,23523.0,201.0,178.0,166.0
0.0716,47264.8543792517,25299.37287414966,25799.558886054423,24819.22300170068,625.7706207482994,5.3146258503401365,5.128613945578231,4.995748299319728,12260.0,6478.0,6606.0,6355.0,23549.0,200.0,193.0,188.0
0.0735,48732.1162840136,26782.445790816328,26747.794430272108,26748.405612244896,631.1649659863946,6.6167091836734695,6.111819727891157,5.500637755102042,12637.0,6858.0,6849.0,6849.0,23752.0,249.0,230.0,207.0
0.0755,49544.164540816324,28282.23320578231,28008.6362670068,27848.666028911564,635.5229591836735,6.8292942176870755,6.98873299319728,6.802721088435375,12846.0,7242.0,7172.0,7131.0,23916.0,257.0,263.0,256.0
0.0775,50701.822916666664,29359.879889455784,29723.58630952381,28855.46875,634.1145833333334,7.307610544217687,6.882440476190476,7.8125,13142.0,7518.0,7611.0,7389.0,23863.0,275.0,259.0,294.0
0.0794,52017.139668367345,30256.324404761905,29972.310799319726,30815.901360544216,639.1103316326531,9.300595238095239,8.157950680272108,8.317389455782314,13480.0,7748.0,7675.0,7891.0,24051.0,350.0,307.0,313.0
0.0814,53232.59460034013,31826.185161564626,31786.88350340136,31407.897534013606,646.311649659864,9.752338435374151,9.991496598639456,10.071215986394558,13793.0,8150.0,8140.0,8043.0,24322.0,367.0,376.0,379.0
0.0833,53826.84948979592,33169.005102040814,33146.57738095238,33084.92772108843,641.9005102040817,14.588647959183675,13.57886904761905,12.728528911564627,13944.0,8495.0,8489.0,8473.0,24156.0,549.0,511.0,479.0
0.0853,54920.891794217685,33739.423894557825,33142.139668367345,33739.53018707483,645.514455782313,18.38860544217687,18.01658163265306,18.282312925170068,14225.0,8642.0,8489.0,8642.0,24292.0,692.0,678.0,688.0
0.0873,55970.052083333336,35137.56909013606,35288.05272108843,34782.711522108846,651.0416666666667,26.49340986394558,28.353528911564627,25.882227891156464,14495.0,9002.0,9041.0,8911.0,24500.0,997.0,1067.0,974.0
0.0892,58280.24022108843,35796.875,35648.80952380953,36071.986607142855,672.8847789115647,42.96875,42.59672619047619,41.29464285714286,15092.0,9175.0,9137.0,9245.0,25322.0,1617.0,1603.0,1554.0
0.0912,58900.0850340136,36515.17325680272,36368.40986394558,36626.38180272109,701.4774659863946,66.85799319727892,69.09013605442178,68.93069727891157,15258.0,9365.0,9328.0,9394.0,26398.0,2516.0,2600.0,2594.0
0.0931,58538.69047619047,37851.58907312925,37773.80952380953,37921.55612244898,742.5595238095239,113.25467687074831,112.90922619047619,113.60012755102042,15176.0,9719.0,9699.0,9737.0,27944.0,4262.0,4249.0,4275.0
0.0951,60019.29209183674,39138.44600340136,38907.95068027211,39098.18771258504,832.2704081632653,193.58524659863946,189.70556972789117,194.781037414966,15578.0,10069.0,10009.0,10059.0,31320.0,7285.0,7139.0,7330.0
0.0971,62331.31377551021,40509.77891156462,40715.428358843536,40561.38392857143,977.279974489796,345.68983843537416,343.1653911564626,340.95982142857144,16207.0,10459.0,10511.0,10471.0,36777.0,13009.0,12914.0,12831.0
0.099,63808.540603741494,43041.772959183676,42428.784013605444,42095.87585034013,1250.0531462585034,618.3832908163266,614.1847363945578,611.155399659864,16655.0,11177.0,11019.0,10933.0,47042.0,23271.0,23113.0,22999.0
0.101,67211.49553571429,44744.65880102041,44738.865858843536,45251.036352040814,1823.6607142857144,1165.4974489795918,1175.1966411564626,1166.9323979591838,17673.0,11753.0,11754.0,11883.0,68628.0,43860.0,44225.0,43914.0
0.1029,70943.34608843537,53281.94090136055,50157.57865646259,51528.1143707483,5337.9039115646265,4862.590348639456,4416.640093537415,4655.479379251701,19528.0,14885.0,13971.0,14383.0,200876.0,182989.0,166207.0,175195.0
0.1049,144078.36415816325,107641.55505952382,78052.72108843537,85638.28656462586,47745.85459183674,47381.88244047619,46556.65391156463,44127.33843537415,49107.0,39686.0,31900.0,33220.0,1796772.0,1783075.0,1752020.0,1660600.0
0.1069,446719.97236394556,401330.3837159864,337147.6403061224,391574.0858843537,111787.84013605442,108103.21003401361,105418.76594387756,102132.94536564626,142978.0,130415.0,113297.0,126389.0,4206800.0,4068140.0,3967119.0,3843467.0
0.1088,727801.0204081633,686603.2100340136,699635.2572278911,716415.0457057822,179097.41709183675,176150.6962159864,168274.89902210885,160936.5167942177,232166.0,220865.0,222185.0,224602.0,6739794.0,6628903.0,6332521.0,6056363.0
0.1078,539141.2361819728,629880.9258078231,485314.9713010204,459031.3828656463,147073.60756802722,142080.0116921769,137665.4974489796,131781.11713435376,175671.0,197622.0,159483.0,151248.0,5534674.0,5346755.0,5180628.0,4959187.0
