# metadata,value
mode,qcl
fudge_factor,1
cycles,1
cycles_completed,1
integration_time,1
on_start,0.1
on_stop,0.3
off_start,0.6
off_stop,30

Bias_Current,Counts_TL1(0.011),Counts_TL2(0.012),Counts_TL3(0.014),DCounts_TL1(0.011),DCounts_TL2(0.012),DCounts_TL3(0.014),ClicksOn_TL1(0.011),ClicksOn_TL2(0.012),ClicksOn_TL3(0.014),ClicksOff_TL1(0.011),ClicksOff_TL2(0.012),ClicksOff_TL3(0.014)
0.0441,66233.56009070296,38679.13832199547,9017.00680272109,433.1065759637188,487.5283446712018,316.3265306122449,400.0,235.0,56.0,382.0,430.0,279.0
0.0461,109778.91156462586,85620.18140589571,38190.4761904762,554.421768707483,379.8185941043084,476.1904761904762,662.0,516.0,232.0,489.0,335.0,420.0
0.048,165554.4217687075,114243.76417233562,74106.57596371883,612.2448979591836,756.235827664399,393.42403628117916,997.0,690.0,447.0,540.0,667.0,347.0
0.05,231447.8458049887,198636.05442176873,120808.39002267575,1052.1541950113378,363.94557823129253,691.609977324263,1395.0,1194.0,729.0,928.0,321.0,610.0
0.052,331888.88888888893,281519.2743764173,188841.26984126988,944.4444444444445,814.0589569160998,658.7301587301587,1997.0,1694.0,1137.0,833.0,718.0,581.0
0.0539,396992.06349206355,375504.5351473923,273563.4920634921,1174.6031746031747,1328.7981859410431,936.5079365079365,2389.0,2261.0,1647.0,1036.0,1172.0,826.0
0.0559,521041.95011337876,453840.13605442183,341645.1247165533,1458.0498866213152,1326.5306122448978,1188.2086167800453,3135.0,2731.0,2057.0,1286.0,1170.0,1048.0
0.0578,617511.3378684808,577495.4648526078,449660.9977324264,1155.328798185941,4.535147392290249,5.668934240362812,3712.0,3465.0,2698.0,1019.0,4.0,5.0
0.0598,719326.530612245,666827.664399093,548827.664399093,6.802721088435374,5.668934240362812,5.668934240362812,4316.0,4001.0,3293.0,6.0,5.0,5.0
0.0618,817162.1315192744,775321.9954648527,678494.3310657598,4.535147392290249,11.337868480725623,5.668934240362812,4903.0,4652.0,4071.0,4.0,10.0,5.0
0.0637,912821.9954648528,882982.993197279,775660.9977324264,11.337868480725623,17.006802721088434,5.668934240362812,5477.0,5298.0,4654.0,10.0,15.0,5.0
0.0657,1019151.9274376418,970153.0612244898,883986.3945578232,14.739229024943311,13.605442176870747,13.605442176870747,6115.0,5821.0,5304.0,13.0,12.0,12.0
0.0676,1082987.5283446715,1057482.993197279,1020154.195011338,12.471655328798185,17.006802721088434,12.471655328798185,6498.0,6345.0,6121.0,11.0,15.0,11.0
0.0696,1117317.4603174606,1112324.2630385489,1091810.657596372,15.873015873015873,9.070294784580499,22.675736961451246,6704.0,6674.0,6551.0,14.0,8.0,20.0
0.0716,1184985.2607709754,1205642.8571428573,1128980.725623583,14.739229024943311,23.80952380952381,19.27437641723356,7110.0,7234.0,6774.0,13.0,21.0,17.0
0.0735,1255473.9229024947,1259151.927437642,1228648.5260770975,26.077097505668934,14.739229024943311,18.140589569160998,7533.0,7555.0,7372.0,23.0,13.0,16.0
0.0755,1309309.523809524,1277465.986394558,1265129.2517006802,23.80952380952381,34.01360544217687,37.414965986394556,7856.0,7665.0,7591.0,21.0,30.0,33.0
0.0775,1342951.247165533,1338289.1156462587,1329620.1814058959,48.75283446712018,44.21768707482993,46.48526077097505,8058.0,8030.0,7978.0,43.0,39.0,41.0
0.0794,1396071.4285714286,1374574.8299319728,1367753.9682539685,95.23809523809524,91.83673469387755,79.36507936507937,8377.0,8248.0,8207.0,84.0,81.0,70.0
0.0814,1440185.941043084,1447870.74829932,1435386.621315193,147.3922902494331,129.2517006802721,113.37868480725623,8642.0,8688.0,8613.0,130.0,114.0,100.0
0.0833,1467267.5736961453,1483438.7755102043,1454277.777777778,232.42630385487527,227.89115646258503,222.22222222222223,8805.0,8902.0,8727.0,205.0,201.0,196.0
0.0853,1560504.5351473924,1532791.3832199548,1496503.4013605444,328.7981859410431,375.28344671201813,329.93197278911566,9365.0,9199.0,8981.0,290.0,331.0,291.0
