# metadata,value
mode,qcl
fudge_factor,1
cycles,4
cycles_completed,4
integration_time,2
on_start,0.1
on_stop,0.3
off_start,0.6
off_stop,30

Bias_Current,Counts_TL1(0.008),Counts_TL2(0.010),Counts_TL3(0.012),Counts_TL4(0.014),DCounts_TL1(0.008),DCounts_TL2(0.010),DCounts_TL3(0.012),DCounts_TL4(0.014),ClicksOn_TL1(0.008),ClicksOn_TL2(0.010),ClicksOn_TL3(0.012),ClicksOn_TL4(0.014),ClicksOff_TL1(0.008),ClicksOff_TL2(0.010),ClicksOff_TL3(0.012),ClicksOff_TL4(0.014)
0.05,30513.39285714286,7858.471513605442,5585.459183673469,3577.593537414966,635.0446428571429,0.9034863945578232,0.4783163265306123,0.5314625850340137,3987.0,1006.0,715.0,458.0,11949.0,17.0,9.0,10.0
0.052,33011.63903061225,9802.402210884355,8107.940051020408,5663.318452380952,636.7984693877552,2.2852891156462585,1.4349489795918369,0.7440476190476191,4307.0,1255.0,1038.0,725.0,11982.0,43.0,27.0,14.0
0.0539,36029.336734693876,11786.989795918367,10232.886904761905,7607.940051020408,642.5382653061225,2.072704081632653,1.4880952380952381,1.4349489795918369,4694.0,1509.0,1310.0,974.0,12090.0,39.0,28.0,27.0
0.0559,38382.546768707485,14122.130102040815,13428.1462585034,10451.849489795919,633.078231292517,2.8698979591836737,1.5412414965986396,1.2755102040816326,4994.0,1808.0,1719.0,1338.0,11912.0,54.0,29.0,24.0
0.0578,40993.090986394556,17988.786139455784,16200.680272108844,13115.061649659863,639.7215136054422,3.4013605442176873,2.4447278911564627,2.1258503401360547,5329.0,2303.0,2074.0,1679.0,12037.0,64.0,46.0,40.0
0.0598,43064.99787414966,20754.357993197278,18481.39880952381,16278.91156462585,638.1271258503401,3.4545068027210886,2.9761904761904763,2.33843537414966,5594.0,2657.0,2366.0,2084.0,12007.0,65.0,56.0,44.0
0.0618,46229.06037414966,24027.370323129253,21856.345663265307,19840.348639455784,638.1271258503401,3.8796768707482996,3.0293367346938775,3.4013605442176873,5999.0,3076.0,2798.0,2540.0,12007.0,73.0,57.0,64.0
0.0637,48526.94515306123,25362.67006802721,24512.064200680274,23050.967261904763,652.7423469387755,4.517431972789116,3.5607993197278915,3.7202380952380953,6295.0,3247.0,3138.0,2951.0,12282.0,85.0,67.0,70.0
0.0657,51047.40646258504,28409.3324829932,27894.557823129253,26442.123724489797,647.906037414966,4.730017006802721,3.8796768707482996,3.188775510204082,6617.0,3637.0,3571.0,3385.0,12191.0,89.0,73.0,60.0
0.0676,53043.951955782315,31371.014030612245,31089.870323129253,29191.007653061224,643.5480442176871,3.985969387755102,3.8796768707482996,4.30484693877551,6872.0,4016.0,3980.0,3737.0,12109.0,75.0,73.0,81.0
