Bias_Current,Counts_TL1(0.080),Counts_TL2(0.090),Counts_TL3(0.100),DCounts_TL1(0.080),DCounts_TL2(0.090),DCounts_TL3(0.100)
1.8627,0.16666666666666666,0.05555555555555555,0.05555555555555555,0.0,0.1111111111111111,0.05555555555555555
1.8824,0.1111111111111111,-0.1111111111111111,0.05555555555555555,0.1111111111111111,0.2222222222222222,0.0
1.902,0.1111111111111111,-0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555
1.9216,0.2777777777777778,0.05555555555555555,-0.16666666666666666,0.1111111111111111,0.1111111111111111,0.16666666666666666
1.9412,0.0,0.11111111111111113,-0.1111111111111111,0.1111111111111111,0.16666666666666666,0.16666666666666666
1.9608,0.16666666666666666,0.2777777777777778,0.16666666666666666,0.05555555555555555,0.1111111111111111,0.0
1.9804,0.05555555555555555,0.3888888888888889,0.16666666666666666,0.16666666666666666,0.1111111111111111,0.16666666666666666
2.0,0.6666666666666667,0.33333333333333337,0.5555555555555556,0.3333333333333333,0.2777777777777778,0.2222222222222222
2.0196,1.0555555555555556,0.6111111111111112,1.2777777777777777,0.05555555555555555,0.0,0.16666666666666666
2.0392,1.833333333333333,2.055555555555556,2.055555555555556,0.2222222222222222,0.2777777777777778,0.3888888888888889
2.0588,3.666666666666667,4.5,4.222222222222222,0.2777777777777778,0.1111111111111111,0.1111111111111111
2.0784,6.611111111111112,6.222222222222222,6.611111111111111,0.1111111111111111,0.16666666666666666,0.16666666666666666
2.098,9.11111111111111,11.277777777777779,11.0,0.4444444444444444,0.5,0.16666666666666666
2.1176,16.166666666666664,18.444444444444443,17.833333333333336,0.2777777777777778,0.16666666666666666,0.2222222222222222
2.1373,24.555555555555554,25.61111111111111,27.0,0.16666666666666666,0.0,0.16666666666666666
2.1569,33.72222222222222,35.5,39.66666666666667,0.1111111111111111,0.3333333333333333,0.3888888888888889
2.1765,48.111111111111114,51.44444444444444,54.61111111111111,0.2222222222222222,0.2777777777777778,0.1111111111111111
2.1961,68.77777777777779,66.94444444444444,64.94444444444444,0.2777777777777778,0.5555555555555556,0.16666666666666666
2.2157,83.88888888888889,86.16666666666666,85.05555555555556,0.1111111111111111,0.2222222222222222,0.0
2.2353,105.22222222222221,103.72222222222221,105.5,0.16666666666666666,0.2222222222222222,0.4444444444444444
2.2549,129.16666666666666,129.22222222222223,133.33333333333334,0.1111111111111111,0.2777777777777778,0.16666666666666666
2.2745,152.16666666666666,149.88888888888889,154.5,0.3888888888888889,0.4444444444444444,0.3888888888888889
2.2941,175.94444444444446,176.22222222222223,173.77777777777777,0.16666666666666666,0.1111111111111111,0.5
2.3137,195.55555555555554,200.8888888888889,196.22222222222223,0.1111111111111111,0.05555555555555555,0.5
2.3333,221.77777777777777,224.05555555555554,213.66666666666666,0.4444444444444444,0.2222222222222222,0.2222222222222222
2.3529,238.11111111111111,236.05555555555557,242.0,0.5555555555555556,0.2777777777777778,0.1111111111111111
2.3725,251.72222222222223,251.77777777777777,259.55555555555554,0.2777777777777778,0.3333333333333333,0.2777777777777778
2.3922,273.38888888888886,271.55555555555554,264.8888888888889,0.4444444444444444,0.3888888888888889,0.2777777777777778
2.4118,279.1111111111111,281.0,285.44444444444446,0.6666666666666666,0.2777777777777778,0.4444444444444444
2.4314,285.94444444444446,290.61111111111114,291.8888888888889,0.6111111111111112,0.3333333333333333,0.5555555555555556
2.451,296.2777777777778,299.5,300.5,0.6111111111111112,0.6666666666666666,0.3333333333333333
2.4706,312.61111111111114,306.55555555555554,301.77777777777777,0.5555555555555556,0.7222222222222222,0.3333333333333333
2.4902,309.55555555555554,312.5555555555556,311.3888888888889,0.6666666666666666,0.6111111111111112,0.5
2.5098,319.6666666666667,316.27777777777777,305.3333333333333,0.5,0.3888888888888889,0.9444444444444444
2.5294,323.5,318.61111111111114,324.05555555555554,0.8333333333333334,0.8333333333333334,0.4444444444444444
2.549,328.1666666666667,321.5555555555556,327.77777777777777,0.3333333333333333,0.8333333333333334,0.6666666666666666
2.5686,326.05555555555554,328.0,320.77777777777777,1.0555555555555556,1.0,0.9444444444444444
2.5882,325.22222222222223,321.0,326.3333333333333,0.7777777777777778,1.0555555555555556,0.7222222222222222
2.6078,322.8333333333333,331.72222222222223,321.9444444444444,0.9444444444444444,0.8333333333333334,0.8888888888888888
2.6275,328.16666666666663,333.3888888888889,326.27777777777777,0.6666666666666666,0.8333333333333334,0.5555555555555556
2.6471,332.0555555555556,332.1666666666667,332.94444444444446,0.6111111111111112,0.7777777777777778,0.8333333333333334
2.6667,339.55555555555554,330.55555555555554,328.0,0.8888888888888888,0.7222222222222222,1.0555555555555556
2.6863,327.6111111111111,330.3888888888889,326.3333333333333,1.2222222222222223,1.1111111111111112,0.9444444444444444
2.7059,340.22222222222223,333.3333333333333,337.5,1.4444444444444444,0.8888888888888888,0.6666666666666666
2.7255,338.4444444444444,338.83333333333337,334.88888888888886,0.8888888888888888,0.8333333333333334,0.8888888888888888
2.7451,344.16666666666663,347.1666666666667,347.3888888888889,0.8888888888888888,1.0,0.8333333333333334
2.7647,349.38888888888886,348.3333333333333,345.88888888888886,1.1666666666666667,1.7222222222222223,1.2222222222222223
2.7843,358.3333333333333,360.05555555555554,365.66666666666663,1.1666666666666667,1.4444444444444444,0.8888888888888888
2.8039,379.94444444444446,369.77777777777777,372.55555555555554,1.2222222222222223,1.7222222222222223,1.5555555555555556
2.8235,412.1111111111111,412.55555555555554,403.66666666666663,1.2222222222222223,1.6666666666666667,1.3888888888888888
2.8431,455.44444444444446,447.0555555555556,449.55555555555554,2.0555555555555554,1.6111111111111112,1.6666666666666667
2.8627,545.0,531.5555555555555,542.4444444444445,1.3333333333333333,1.2777777777777777,1.7222222222222223
2.8824,678.1666666666666,671.3333333333333,677.3888888888889,1.9444444444444444,1.3888888888888888,1.6666666666666667
2.902,898.1666666666666,894.3333333333334,881.5,1.5,2.4444444444444446,1.5
2.9216,1241.888888888889,1238.6666666666667,1224.611111111111,2.0,1.8888888888888888,2.5555555555555554
2.9412,1736.4444444444443,1743.388888888889,1743.2222222222222,2.6666666666666665,2.3333333333333335,2.5555555555555554
2.9608,2458.777777777778,2471.6666666666665,2471.0,3.0555555555555554,2.2222222222222223,2.7222222222222223
2.9412,1758.2777777777778,1745.8333333333335,1744.8333333333335,2.611111111111111,2.3333333333333335,1.8333333333333333
