Bias_Current,Counts_TL1(0.010),Counts_TL2(0.011),Counts_TL3(0.012),Counts_TL4(0.013),Counts_TL5(0.014),Counts_TL6(0.015),DCounts_TL1(0.010),DCounts_TL2(0.011),DCounts_TL3(0.012),DCounts_TL4(0.013),DCounts_TL5(0.014),DCounts_TL6(0.015)
0.0882,-2537.3928571428696,2460.7142857142826,278.6428571428569,-68.92857142857156,-7.60714285714289,21.785714285714278,88036.5,24275.0,6891.0,2060.0,658.5,142.5
0.0922,-345.4642857142899,552.4999999999964,-307.96428571428623,68.96428571428532,23.92857142857133,-20.750000000000014,90178.5,26585.0,7441.0,2085.5,597.5,139.5
0.0961,1380.7857142857101,-1495.7857142857174,-373.82142857142935,85.21428571428532,-128.9285714285715,-14.107142857142875,86783.5,28131.5,7676.5,2163.0,620.0,140.0
0.1,5893.82142857142,-80.75000000000364,509.07142857142753,-54.03571428571445,-16.785714285714334,-33.35714285714286,80691.0,23499.5,5994.5,1858.5,527.5,165.5
0.1039,-5142.071428571435,-763.5357142857174,435.3928571428569,46.85714285714266,40.571428571428555,7.428571428571416,76763.5,24443.0,6715.5,1896.0,575.5,176.5
0.1078,-4242.285714285725,2754.928571428569,275.2142857142853,470.7142857142853,205.53571428571422,33.428571428571416,93490.5,25891.5,6923.0,2177.5,665.0,150.5
0.1118,341.1785714285652,2922.78571428571,650.6785714285706,659.6785714285711,216.96428571428567,75.64285714285711,83936.5,24229.0,7464.5,1930.5,600.0,181.5
0.1157,3174.7142857142753,3318.892857142855,1994.8571428571413,1328.0714285714284,627.0357142857142,171.1428571428571,88698.5,25294.5,7398.0,2150.5,606.0,161.0
0.1196,-3931.21428571429,6655.178571428569,3216.7142857142844,1564.4642857142853,745.3571428571427,310.3928571428571,93333.0,24210.0,7169.0,2277.5,685.0,203.0
0.1235,9149.07142857142,12624.03571428571,4343.392857142857,2467.357142857142,1308.3928571428569,528.5357142857142,85004.5,25059.0,7670.0,2625.5,792.5,229.5
0.1275,16650.35714285713,4868.607142857138,5487.857142857141,3143.6785714285706,1580.1428571428569,751.9285714285713,100355.0,29568.0,7767.5,2559.0,764.5,244.5
0.1314,1919.6071428571304,8027.28571428571,6394.892857142855,3554.5357142857138,2215.142857142857,1013.2142857142856,95867.0,30349.5,8756.0,3066.0,942.0,335.0
0.1353,9441.214285714275,9912.464285714283,6151.607142857141,4429.357142857142,2608.3571428571427,1354.1785714285713,91907.0,27904.5,8085.0,2651.0,922.0,361.0
0.1392,8825.82142857142,11178.357142857138,7039.142857142855,5293.214285714284,3228.0714285714284,1710.2142857142853,83996.5,25564.5,8880.5,2930.0,1125.5,388.0
0.1431,4849.464285714275,10313.178571428565,8604.0,5811.428571428571,4025.107142857142,2172.142857142857,88030.0,26102.0,8946.0,3060.0,1249.0,522.5
0.1471,4561.214285714275,12710.214285714283,8842.178571428569,6564.3214285714275,4616.071428571428,2508.428571428571,97924.5,29638.0,9598.0,3308.0,1375.0,600.5
