Bias_Current,Counts_TL1(0.007),Counts_TL2(0.008),Counts_TL3(0.010),DCounts_TL1(0.007),DCounts_TL2(0.008),DCounts_TL3(0.010)
0.0373,6664.71428571429,7243.214285714283,4060.880952380952,154387.66666666666,21863.333333333332,370.6666666666667
0.0392,8612.595238095237,8923.38095238095,5313.999999999999,154913.0,22112.333333333332,377.6666666666667
0.0412,9794.85714285713,10920.238095238088,6936.309523809524,156656.33333333334,22291.666666666668,358.3333333333333
0.0431,11471.14285714284,12913.90476190476,8741.809523809523,156219.33333333334,21931.333333333332,382.0
0.0451,12658.261904761894,14413.976190476184,10567.880952380952,155909.0,21889.0,413.6666666666667
0.0471,13407.904761904734,15388.166666666664,12481.214285714284,156287.33333333334,22116.0,425.3333333333333
0.049,14853.095238095208,16630.85714285714,14111.047619047618,158243.33333333334,22553.666666666668,524.6666666666666
0.051,16022.309523809497,17853.64285714285,15872.02380952381,157114.0,22349.333333333332,575.0
0.0529,16764.42857142855,19362.214285714286,17821.642857142855,156673.66666666666,22244.333333333332,573.0
0.0549,17664.333333333314,19678.80952380952,19038.73809523809,155969.0,22170.0,719.0
0.0569,17456.523809523816,20753.90476190476,20113.119047619046,154869.66666666666,22524.666666666668,772.0
0.0588,18236.690476190444,21227.28571428571,21001.23809523809,155860.33333333334,22437.0,785.6666666666666
0.0608,18144.476190476184,21838.54761904762,21813.166666666664,157071.0,22643.0,932.6666666666666
0.0627,18764.99999999997,22061.88095238095,22149.023809523806,157118.33333333334,22686.333333333332,964.6666666666666
0.0647,18879.21428571426,21993.66666666666,22360.95238095238,156377.33333333334,22756.333333333332,1078.3333333333333
0.0667,19441.595238095208,22295.476190476187,22768.071428571424,156892.33333333334,22811.666666666668,1189.6666666666667
0.0686,19412.404761904734,22160.619047619042,22907.42857142857,157037.0,23053.666666666668,1230.6666666666667
0.0706,19141.57142857139,21979.90476190476,22791.976190476187,158795.33333333334,23348.666666666668,1311.0
0.0725,18616.28571428571,22348.66666666666,23190.309523809523,157273.0,22926.333333333332,1429.3333333333333
0.0745,18498.523809523787,22600.023809523806,23307.142857142855,159236.0,23513.666666666668,1400.0
0.0765,18562.047619047604,22779.357142857138,23369.73809523809,157473.66666666666,22751.0,1529.6666666666667
0.0784,19811.85714285713,22654.952380952374,23454.90476190476,156439.33333333334,23351.0,1682.0
0.0804,21316.92857142855,23284.14285714285,23527.214285714283,158742.0,23606.333333333332,1762.6666666666667
0.0824,20116.404761904734,23066.357142857138,23915.04761904762,157741.33333333334,23514.0,1912.3333333333333
0.0843,20823.190476190473,23298.142857142855,23842.42857142857,158853.0,23784.0,2179.0
0.0863,20138.261904761894,23292.619047619042,24223.761904761905,158195.66666666666,24313.333333333332,2464.3333333333335
