# metadata,value
mode,qcl
fudge_factor,1
cycles,10
cycles_completed,10
integration_time,3
on_start,0.1
on_stop,0.3
off_start,0.6
off_stop,30

Bias_Current,Counts_TL1(0.008),Counts_TL2(0.010),Counts_TL3(0.012),Counts_TL4(0.014),DCounts_TL1(0.008),DCounts_TL2(0.010),DCounts_TL3(0.012),DCounts_TL4(0.014),ClicksOn_TL1(0.008),ClicksOn_TL2(0.010),ClicksOn_TL3(0.012),ClicksOn_TL4(0.014),ClicksOff_TL1(0.008),ClicksOff_TL2(0.010),ClicksOff_TL3(0.012),ClicksOff_TL4(0.014)
0.0039,108472.59070294785,4642.942176870748,83.58843537414967,-0.11337868480725623,19231.57596371882,782.0578231292517,12.244897959183673,0.11337868480725623,30649.0,1302.0,23.0,0.0,678490.0,27591.0,432.0,4.0
0.0059,109058.33333333334,4545.323129251701,79.62018140589569,-0.1417233560090703,19270.833333333332,783.8435374149659,12.046485260770975,0.1417233560090703,30799.0,1279.0,22.0,0.0,679875.0,27654.0,425.0,5.0
0.0078,105657.14285714287,4498.270975056689,42.48866213151928,4.109977324263038,19259.52380952381,789.2290249433106,11.678004535147393,0.056689342403628114,29980.0,1269.0,13.0,1.0,679476.0,27844.0,412.0,2.0
0.0098,105993.19727891157,4185.119047619048,86.56462585034014,0.0,19294.302721088436,781.547619047619,13.435374149659863,0.0,30069.0,1192.0,24.0,0.0,680703.0,27573.0,474.0,0.0
0.0118,107053.42970521543,4368.310657596372,70.7482993197279,-0.08503401360544217,19254.903628117914,777.5226757369614,12.585034013605442,0.08503401360544217,30314.0,1235.0,20.0,0.0,679313.0,27431.0,444.0,3.0
0.0137,107246.00340136055,4660.062358276644,83.50340136054423,4.081632653061225,19283.16326530612,789.937641723356,12.329931972789115,0.08503401360544217,30367.0,1308.0,23.0,1.0,680310.0,27869.0,435.0,3.0
0.0157,107986.42290249433,4350.31179138322,87.21655328798187,-0.11337868480725623,19167.743764172334,787.18820861678,12.78344671201814,0.11337868480725623,30517.0,1233.0,24.0,0.0,676238.0,27772.0,451.0,4.0
0.0176,107486.13945578232,4279.05328798186,45.52154195011338,-0.11337868480725623,19243.027210884353,787.6133786848072,12.811791383219955,0.11337868480725623,30415.0,1216.0,14.0,0.0,678894.0,27787.0,452.0,4.0
0.0196,107317.26190476192,4439.002267573696,62.585034013605444,-0.17006802721088435,19216.071428571428,785.9977324263039,12.414965986394558,0.17006802721088435,30368.0,1254.0,18.0,0.0,677943.0,27730.0,438.0,6.0
0.0216,106950.31179138322,4219.104308390023,79.30839002267574,-0.028344671201814057,19199.68820861678,789.2290249433106,12.35827664399093,0.028344671201814057,30276.0,1202.0,22.0,0.0,677365.0,27844.0,436.0,1.0
0.0235,108797.76077097506,4678.004535147393,75.48185941043084,4.081632653061225,19198.072562358277,776.1621315192743,12.01814058956916,0.08503401360544217,30719.0,1309.0,21.0,1.0,677308.0,27383.0,424.0,3.0
0.0255,108237.3015873016,4258.758503401361,96.37188208616782,-0.056689342403628114,19183.531746031746,774.5748299319728,11.961451247165533,0.056689342403628114,30581.0,1208.0,26.0,0.0,676795.0,27327.0,422.0,2.0
0.0275,105350.82199546487,4633.1065759637195,75.14172335600907,-0.17006802721088435,19220.01133786848,787.7267573696145,12.35827664399093,0.17006802721088435,29897.0,1301.0,21.0,0.0,678082.0,27791.0,436.0,6.0
0.0294,106229.33673469388,4384.297052154195,66.29818594104309,-0.25510204081632654,19274.82993197279,790.7029478458049,12.868480725623582,0.25510204081632654,30121.0,1242.0,19.0,0.0,680016.0,27896.0,454.0,9.0
0.0314,108577.06916099774,4288.293650793651,83.33333333333334,-0.11337868480725623,19310.430839002267,799.2063492063492,12.5,0.11337868480725623,30693.0,1221.0,23.0,0.0,681272.0,28196.0,441.0,4.0
0.0333,108064.93764172336,4741.184807256236,83.16326530612245,4.053287981859411,19272.562358276642,783.8151927437641,12.670068027210885,0.11337868480725623,30561.0,1326.0,23.0,1.0,679936.0,27653.0,447.0,4.0
0.0353,107720.0963718821,4550.198412698413,111.45124716553288,-0.1417233560090703,19313.236961451246,783.1349206349206,13.54875283446712,0.1417233560090703,30488.0,1280.0,30.0,0.0,681371.0,27629.0,478.0,5.0
0.0373,108560.7993197279,4701.360544217688,170.86167800453515,8.248299319727892,19405.867346938776,794.4727891156463,12.471655328798185,0.08503401360544217,30712.0,1319.0,44.0,2.0,684639.0,28029.0,440.0,3.0
0.0392,110289.1439909297,5447.845804988662,278.4580498866213,37.32993197278912,19390.02267573696,789.6541950113378,13.20861678004535,0.17006802721088435,31123.0,1497.0,70.0,9.0,684080.0,27859.0,466.0,6.0
0.0412,112356.77437641725,5997.420634920635,528.5430839002269,41.411564625850346,19364.0589569161,777.5793650793651,13.12358276643991,0.25510204081632654,31613.0,1626.0,130.0,10.0,683164.0,27433.0,463.0,9.0
0.0431,113614.17233560093,7764.597505668934,1122.6757369614513,220.20975056689343,19239.994331065758,785.4024943310658,14.824263038548752,0.6235827664399093,31885.0,2052.0,273.0,53.0,678787.0,27709.0,523.0,22.0
0.0451,116887.95351473923,10415.277777777777,2208.7301587301586,552.7210884353742,19274.54648526077,784.7222222222222,16.26984126984127,1.445578231292517,32679.0,2688.0,534.0,133.0,680006.0,27685.0,574.0,51.0
0.0471,121244.47278911567,13681.831065759638,4132.766439909297,1309.8639455782313,19322.19387755102,805.6689342403628,21.400226757369612,2.636054421768707,33736.0,3477.0,997.0,315.0,681687.0,28424.0,755.0,93.0
0.049,125808.24829931975,17998.072562358277,7515.816326530613,2694.246031746032,19470.918367346938,814.4274376417234,25.85034013605442,5.753968253968254,34867.0,4515.0,1810.0,648.0,686934.0,28733.0,912.0,203.0
0.051,131296.7970521542,22983.61678004535,11497.930839002269,5226.899092970521,19382.36961451247,828.8832199546486,35.40249433106576,10.600907029478458,36163.0,5715.0,2768.0,1257.0,683810.0,29243.0,1249.0,374.0
0.0529,132261.70634920636,26923.752834467123,16439.880952380954,8930.697278911564,19417.460317460318,830.4138321995465,47.61904761904762,19.302721088435373,36403.0,6661.0,3957.0,2148.0,685048.0,29297.0,1680.0,681.0
0.0549,134334.80725623583,29746.315192743765,21141.09977324263,13736.70634920635,19348.526077097504,849.5181405895692,58.900226757369616,29.96031746031746,36884.0,7343.0,5088.0,3304.0,682616.0,29971.0,2078.0,1057.0
0.0569,135192.4886621315,32459.920634920636,25580.697278911564,18775.11337868481,19457.51133786848,848.4126984126984,73.46938775510203,45.71995464852608,37116.0,7994.0,6157.0,4517.0,686461.0,29932.0,2592.0,1613.0
0.0588,138111.62131519275,34420.40816326531,28329.109977324264,23835.742630385488,19459.212018140588,858.7585034013605,87.55668934240363,60.090702947845806,37817.0,8467.0,6820.0,5735.0,686521.0,30297.0,3089.0,2120.0
0.0608,137126.95578231293,35533.078231292515,30899.80158730159,27516.354875283447,19335.544217687075,866.921768707483,96.03174603174602,75.31179138321995,37551.0,8736.0,7439.0,6622.0,682158.0,30585.0,3388.0,2657.0
0.0627,138623.4977324263,37114.852607709756,32335.430839002267,30633.985260770976,19289.002267573695,868.4807256235828,106.2358276643991,86.84807256235827,37899.0,9116.0,7786.0,7373.0,680516.0,30640.0,3748.0,3064.0
0.0647,137329.08163265308,37419.52947845805,33217.68707482993,32927.80612244898,19320.918367346938,880.4705215419501,111.47959183673468,97.1938775510204,37596.0,9192.0,7999.0,7926.0,681642.0,31063.0,3933.0,3429.0
0.0667,140326.3605442177,39387.18820861678,34422.505668934245,33558.21995464853,19315.30612244898,887.8117913832199,119.1609977324263,104.28004535147392,38314.0,9666.0,8290.0,8079.0,681444.0,31322.0,4204.0,3679.0
0.0686,143102.7494331066,39512.358276643994,34855.41383219955,34765.75963718821,19251.41723356009,891.8083900226757,123.75283446712018,109.24036281179139,38965.0,9697.0,8395.0,8370.0,679190.0,31463.0,4366.0,3854.0
0.0706,144343.7074829932,40056.77437641724,35188.69047619048,35276.899092970525,19214.625850340137,897.3922902494331,132.14285714285714,118.93424036281179,39254.0,9829.0,8477.0,8495.0,677892.0,31660.0,4662.0,4196.0
0.0725,141395.26643990932,41338.77551020408,35812.61337868481,35507.36961451248,19188.066893424035,902.8911564625851,137.38662131519274,125.96371882086167,38540.0,10138.0,8628.0,8552.0,676955.0,31854.0,4847.0,4444.0
0.0745,143966.83673469388,41496.7970521542,37128.514739229024,36826.84240362812,19241.496598639456,911.5362811791383,146.48526077097506,131.49092970521542,39170.0,10178.0,8946.0,8870.0,678840.0,32159.0,5168.0,4639.0
0.0765,142980.52721088435,42158.90022675737,38405.83900226758,37859.3820861678,19194.472789115647,903.5997732426304,148.32766439909295,140.61791383219955,38922.0,10335.0,9253.0,9120.0,677181.0,31879.0,5233.0,4961.0
0.0784,142691.8934240363,41401.81405895692,38257.879818594105,38108.95691609977,19166.439909297053,914.8526077097505,154.6201814058957,141.04308390022675,38846.0,10156.0,9219.0,9180.0,676192.0,32276.0,5455.0,4976.0
0.0804,144344.8129251701,43144.67120181406,38688.718820861686,38507.56802721089,19234.353741496598,930.328798185941,165.44784580498865,150.76530612244898,39259.0,10578.0,9325.0,9278.0,678588.0,32822.0,5837.0,5319.0
0.0824,143819.27437641722,44195.89002267574,39110.034013605444,38737.358276643994,19293.225623582766,937.4433106575964,181.6326530612245,170.9750566893424,39147.0,10832.0,9430.0,9338.0,680665.0,33073.0,6408.0,6032.0
0.0843,143488.6621315193,44459.070294784586,39893.19727891157,39821.8820861678,19173.837868480725,957.5963718820861,198.46938775510205,186.45124716553286,39039.0,10900.0,9622.0,9602.0,676453.0,33784.0,7002.0,6578.0
0.0863,143283.07823129254,44324.26303854876,41049.06462585034,40275.56689342404,19271.08843537415,992.4036281179139,221.7687074829932,216.0997732426304,39013.0,10876.0,9905.0,9718.0,679884.0,35012.0,7824.0,7624.0
0.0882,144692.1201814059,45545.861678004534,41356.80272108844,41156.85941043084,19420.379818594105,1041.6383219954648,276.53061224489795,259.80725623582765,39387.0,11181.0,9992.0,9940.0,685151.0,36749.0,9756.0,9166.0
0.0902,147113.4070294785,46920.833333333336,42145.89002267574,41004.53514739229,19465.759637188206,1133.3333333333333,362.4433106575964,341.2981859410431,39979.0,11533.0,10202.0,9923.0,686752.0,39984.0,12787.0,12041.0
0.0922,148319.33106575964,47393.055555555555,42400.14172335601,42633.47505668934,19593.168934240362,1265.2777777777778,508.1916099773242,491.5249433106576,40299.0,11678.0,10298.0,10350.0,691247.0,44639.0,17929.0,17341.0
0.0941,150905.612244898,49006.83106575964,44618.7074829932,44725.93537414966,19836.054421768706,1514.0022675736961,752.125850340136,736.5646258503401,40978.0,12125.0,10889.0,10911.0,699816.0,53414.0,26535.0,25986.0
0.0961,151467.40362811793,51512.10317460317,47768.62244897959,47698.4977324263,20157.596371882086,1925.3968253968253,1177.2108843537414,1164.0022675736961,41190.0,12825.0,11747.0,11727.0,711160.0,67928.0,41532.0,41066.0
0.098,155192.2335600907,56318.962585034016,52456.2358276644,52034.97732426304,20766.09977324263,2656.0374149659865,1897.9308390022675,1885.8560090702947,42230.0,14154.0,13045.0,12941.0,732628.0,93705.0,66959.0,66533.0
0.1,163392.1485260771,63569.69954648526,59953.968253968254,59292.602040816324,22057.851473922903,3942.8004535147393,3191.865079365079,3194.8979591836733,44508.0,16203.0,15155.0,14997.0,778201.0,139102.0,112609.0,112716.0
0.102,175087.78344671204,77744.52947845805,73515.5045351474,74187.4433106576,24253.88321995465,6234.637188208617,5480.328798185941,5475.056689342404,47842.0,20155.0,18959.0,19119.0,855677.0,219958.0,193346.0,193160.0
0.1039,203259.0702947846,104810.34580498867,99340.447845805,99172.84580498867,28561.763038548754,10668.820861678005,9867.885487528345,9889.654195011337,55637.0,27715.0,26210.0,26175.0,1007659.0,376396.0,348139.0,348907.0
0.1029,187372.56235827666,88269.10430839003,84441.89342403629,84271.34353741497,25985.77097505669,8043.395691609977,7295.606575963719,7316.156462585034,51206.0,23115.0,22017.0,21981.0,916778.0,283771.0,257389.0,258114.0
