LECROYWM8600A,187,Waveform
Segments,1,SegmentSize,20002
Segment,TrigTime,TimeSinceSegment1
#1,25-Jun-2025 12:38:48,0                 
Time,Ampl
-1.0000221e-006,0.000820535
-9.9992207e-007,-0.0013892
-9.9982207e-007,-0.00359893
-9.9972207e-007,-0.00359893
-9.9962207e-007,-0.0013892
-9.9952207e-007,0.000820535
-9.9942207e-007,0.000820535
-9.9932207e-007,-0.0013892
-9.9922207e-007,-0.00359893
-9.9912207e-007,-0.0013892
-9.9902207e-007,-0.00359893
-9.9892207e-007,0.000820535
-9.9882207e-007,-0.0013892
-9.9872207e-007,-0.00359893
-9.9862207e-007,-0.00359893
-9.9852207e-007,-0.00359893
-9.9842207e-007,-0.0013892
-9.9832207e-007,0.000820535
-9.9822207e-007,-0.0013892
-9.9812207e-007,-0.0013892
-9.9802207e-007,-0.0013892
-9.9792207e-007,-0.0013892
-9.9782207e-007,-0.00359893
-9.9772207e-007,0.000820535
-9.9762207e-007,-0.0013892
-9.9752207e-007,-0.00359893
-9.9742207e-007,-0.00359893
-9.9732207e-007,-0.00359893
-9.9722207e-007,-0.00359893
-9.9712207e-007,0.000820535
-9.9702207e-007,0.000820535
-9.9692207e-007,-0.00359893
-9.9682207e-007,-0.0013892
-9.9672207e-007,-0.00359893
-9.9662207e-007,-0.00359893
-9.9652207e-007,0.00303026
-9.9642207e-007,-0.0013892
-9.9632207e-007,-0.0013892
-9.9622207e-007,-0.0013892
-9.9612207e-007,-0.00359893
-9.9602207e-007,-0.0013892
-9.9592207e-007,0.00303026
-9.9582207e-007,-0.0013892
-9.9572207e-007,-0.0013892
-9.9562207e-007,-0.00359893
-9.9552207e-007,-0.00359893
-9.9542207e-007,-0.00359893
-9.9532207e-007,0.000820535
-9.9522207e-007,0.000820535
-9.9512207e-007,-0.0013892
-9.9502207e-007,-0.00359893
-9.9492207e-007,-0.00359893
-9.9482207e-007,-0.0013892
-9.9472207e-007,0.00303026
-9.9462207e-007,0.000820535
-9.9452207e-007,-0.0013892
-9.9442207e-007,-0.0013892
-9.9432207e-007,-0.00359893
-9.9422207e-007,-0.0013892
-9.9412207e-007,0.00303026
-9.9402207e-007,-0.0013892
-9.9392207e-007,-0.0013892
-9.9382207e-007,-0.0013892
-9.9372207e-007,-0.00359893
-9.9362207e-007,-0.0013892
-9.9352207e-007,0.00303026
-9.9342207e-007,-0.0013892
-9.9332207e-007,-0.0013892
-9.9322207e-007,-0.00359893
-9.9312207e-007,-0.0013892
-9.9302207e-007,-0.00359893
-9.9292207e-007,0.00303026
-9.9282207e-007,0.000820535
-9.9272207e-007,-0.00359893
-9.9262207e-007,-0.0013892
-9.9252207e-007,-0.00359893
-9.9242207e-007,-0.0013892
-9.9232207e-007,0.00523999
-9.9222207e-007,0.000820535
-9.9212207e-007,-0.00359893
-9.9202207e-007,-0.0013892
-9.9192207e-007,-0.0013892
-9.9182207e-007,-0.0013892
-9.9172207e-007,0.00303026
-9.9162207e-007,0.000820535
-9.9152207e-007,-0.0013892
-9.9142207e-007,-0.0013892
-9.9132207e-007,-0.0013892
-9.9122207e-007,-0.0013892
-9.9112207e-007,0.000820535
-9.9102207e-007,0.000820535
-9.9092207e-007,-0.00359893
-9.9082207e-007,-0.00359893
-9.9072207e-007,-0.0013892
-9.9062207e-007,-0.00359893
-9.9052207e-007,0.00303026
-9.9042207e-007,0.000820535
-9.9032207e-007,-0.00359893
-9.9022207e-007,-0.00359893
-9.9012207e-007,-0.00359893
-9.9002207e-007,-0.0013892
-9.8992207e-007,0.000820535
-9.8982207e-007,0.000820535
-9.8972207e-007,-0.00359893
-9.8962207e-007,-0.0013892
-9.8952207e-007,-0.00359893
-9.8942207e-007,-0.00359893
-9.8932207e-007,-0.0013892
-9.8922207e-007,-0.0013892
-9.8912207e-007,-0.00359893
-9.8902207e-007,-0.00359893
-9.8892207e-007,-0.00359893
-9.8882207e-007,-0.00359893
-9.8872207e-007,0.000820535
-9.8862207e-007,0.000820535
-9.8852207e-007,-0.00580866
-9.8842207e-007,-0.0013892
-9.8832207e-007,-0.00359893
-9.8822207e-007,-0.00359893
-9.8812207e-007,0.000820535
-9.8802207e-007,-0.0013892
-9.8792207e-007,-0.00359893
-9.8782207e-007,-0.0013892
-9.8772207e-007,-0.00359893
-9.8762207e-007,-0.00359893
-9.8752207e-007,-0.0013892
-9.8742207e-007,-0.0013892
-9.8732207e-007,-0.00359893
-9.8722207e-007,-0.0013892
-9.8712207e-007,-0.00359893
-9.8702207e-007,-0.00359893
-9.8692207e-007,-0.0013892
-9.8682207e-007,-0.0013892
-9.8672207e-007,-0.00359893
-9.8662207e-007,-0.00359893
-9.8652207e-007,-0.00359893
-9.8642207e-007,-0.00580866
-9.8632207e-007,-0.0013892
-9.8622207e-007,-0.0013892
-9.8612207e-007,-0.00359893
-9.8602207e-007,-0.00359893
-9.8592207e-007,-0.00359893
-9.8582207e-007,-0.00359893
-9.8572207e-007,-0.0013892
-9.8562207e-007,-0.0013892
-9.8552207e-007,-0.00580866
-9.8542207e-007,-0.00359893
-9.8532207e-007,-0.00359893
-9.8522207e-007,-0.00359893
-9.8512207e-007,-0.0013892
-9.8502207e-007,-0.0013892
-9.8492207e-007,-0.00580866
-9.8482207e-007,-0.0013892
-9.8472207e-007,-0.00359893
-9.8462207e-007,-0.00359893
-9.8452207e-007,-0.0013892
-9.8442207e-007,-0.0013892
-9.8432207e-007,-0.00580866
-9.8422207e-007,-0.00359893
-9.8412207e-007,-0.00359893
-9.8402207e-007,-0.00580866
-9.8392207e-007,-0.0013892
-9.8382207e-007,-0.0013892
-9.8372207e-007,-0.00359893
-9.8362207e-007,-0.00359893
-9.8352207e-007,-0.00359893
-9.8342207e-007,-0.00359893
-9.8332207e-007,-0.0013892
-9.8322207e-007,-0.0013892
-9.8312207e-007,-0.00359893
-9.8302207e-007,-0.00359893
-9.8292207e-007,-0.00359893
-9.8282207e-007,-0.00580866
-9.8272207e-007,-0.0013892
-9.8262207e-007,-0.0013892
-9.8252207e-007,-0.00359893
-9.8242207e-007,-0.00359893
-9.8232207e-007,-0.00359893
-9.8222207e-007,-0.00580866
-9.8212207e-007,0.000820535
-9.8202207e-007,-0.0013892
-9.8192207e-007,-0.00359893
-9.8182207e-007,-0.00359893
-9.8172207e-007,-0.00359893
-9.8162207e-007,-0.00359893
-9.8152207e-007,-0.0013892
-9.8142207e-007,0.000820535
-9.8132207e-007,-0.00359893
-9.8122207e-007,-0.00580866
-9.8112207e-007,-0.00359893
-9.8102207e-007,-0.00359893
-9.8092207e-007,0.000820535
-9.8082207e-007,-0.0013892
-9.8072207e-007,-0.00359893
-9.8062207e-007,-0.00359893
