LECROYWM8600A,187,Waveform
Segments,1,SegmentSize,100002
Segment,TrigTime,TimeSinceSegment1
#1,25-Jun-2025 12:37:31,0                 
Time,Ampl
-9.9353706e-006,0.00744972
-9.9351706e-006,0.00744972
-9.9349706e-006,0.00523999
-9.9347706e-006,0.00744972
-9.9345706e-006,0.00744972
-9.9343706e-006,0.00303026
-9.9341706e-006,0.00303026
-9.9339706e-006,0.00303026
-9.9337706e-006,0.000820535
-9.9335706e-006,0.00303026
-9.9333706e-006,-0.0013892
-9.9331706e-006,-0.00359893
-9.9329706e-006,-0.0013892
-9.9327706e-006,-0.0013892
-9.9325706e-006,-0.0013892
-9.9323706e-006,0.000820535
-9.9321706e-006,-0.0013892
-9.9319706e-006,0.000820535
-9.9317706e-006,0.00303026
-9.9315706e-006,0.00303026
-9.9313706e-006,0.000820535
-9.9311706e-006,0.00523999
-9.9309706e-006,0.00523999
-9.9307706e-006,0.00303026
-9.9305706e-006,0.00965945
-9.9303706e-006,0.00303026
-9.9301706e-006,0.00744972
-9.9299706e-006,0.00523999
-9.9297706e-006,0.00523999
-9.9295706e-006,0.00303026
-9.9293706e-006,0.00744972
-9.9291706e-006,0.00523999
-9.9289706e-006,0.00523999
-9.9287706e-006,0.00965945
-9.9285706e-006,0.00523999
-9.9283706e-006,0.00744972
-9.9281706e-006,0.00965945
-9.9279706e-006,0.00965945
-9.9277706e-006,0.0118692
-9.9275706e-006,0.0118692
-9.9273706e-006,0.0118692
-9.9271706e-006,0.00965945
-9.9269706e-006,0.00965945
-9.9267706e-006,0.0118692
-9.9265706e-006,0.0118692
-9.9263706e-006,0.0118692
-9.9261706e-006,0.0118692
-9.9259706e-006,0.0140789
-9.9257706e-006,0.0140789
-9.9255706e-006,0.0162886
-9.9253706e-006,0.0140789
-9.9251706e-006,0.0140789
-9.9249706e-006,0.0118692
-9.9247706e-006,0.00965945
-9.9245706e-006,0.0140789
-9.9243706e-006,0.0118692
-9.9241706e-006,0.00965945
-9.9239706e-006,0.00965945
-9.9237706e-006,0.0118692
-9.9235706e-006,0.00744972
-9.9233706e-006,0.00965945
-9.9231706e-006,0.0118692
-9.9229706e-006,0.00523999
-9.9227706e-006,0.00965945
-9.9225706e-006,0.00965945
-9.9223706e-006,0.00744972
-9.9221706e-006,0.00965945
-9.9219706e-006,0.00965945
-9.9217706e-006,0.00965945
-9.9215706e-006,0.0118692
-9.9213706e-006,0.00965945
-9.9211706e-006,0.00744972
-9.9209706e-006,0.0118692
-9.9207706e-006,0.0118692
-9.9205706e-006,0.00744972
-9.9203706e-006,0.00965945
-9.9201706e-006,0.00744972
-9.9199706e-006,0.00523999
-9.9197706e-006,0.00965945
-9.9195706e-006,0.00744972
-9.9193706e-006,0.00523999
-9.9191706e-006,0.0118692
-9.9189706e-006,0.0118692
-9.9187706e-006,0.00965945
-9.9185706e-006,0.0118692
-9.9183706e-006,0.0162886
-9.9181706e-006,0.0118692
-9.9179706e-006,0.0118692
-9.9177706e-006,0.0118692
-9.9175706e-006,0.0118692
-9.9173706e-006,0.0118692
-9.9171706e-006,0.0118692
-9.9169706e-006,0.0118692
-9.9167706e-006,0.0118692
-9.9165706e-006,0.0118692
-9.9163706e-006,0.00744972
-9.9161706e-006,0.00744972
-9.9159706e-006,0.00523999
-9.9157706e-006,0.00303026
-9.9155706e-006,0.00523999
-9.9153706e-006,0.00523999
-9.9151706e-006,0.000820535
-9.9149706e-006,0.00303026
-9.9147706e-006,0.00303026
-9.9145706e-006,0.000820535
-9.9143706e-006,0.00523999
-9.9141706e-006,0.000820535
-9.9139706e-006,0.000820535
-9.9137706e-006,0.00303026
-9.9135706e-006,-0.0013892
-9.9133706e-006,-0.00359893
-9.9131706e-006,0.000820535
-9.9129706e-006,-0.0013892
-9.9127706e-006,-0.0013892
-9.9125706e-006,0.000820535
-9.9123706e-006,0.000820535
-9.9121706e-006,0.000820535
-9.9119706e-006,0.00303026
-9.9117706e-006,0.000820535
-9.9115706e-006,0.000820535
-9.9113706e-006,0.00523999
-9.9111706e-006,0.00303026
-9.9109706e-006,0.000820535
-9.9107706e-006,0.00523999
-9.9105706e-006,0.00303026
-9.9103706e-006,0.00303026
-9.9101706e-006,0.00523999
-9.9099706e-006,0.00523999
-9.9097706e-006,0.00303026
-9.9095706e-006,0.00744972
-9.9093706e-006,0.00523999
-9.9091706e-006,0.00303026
-9.9089706e-006,0.00744972
-9.9087706e-006,0.00744972
-9.9085706e-006,0.00523999
-9.9083706e-006,0.00523999
-9.9081706e-006,0.00523999
-9.9079706e-006,0.00303026
-9.9077706e-006,0.00744972
-9.9075706e-006,0.00523999
-9.9073706e-006,0.00303026
-9.9071706e-006,0.00744972
-9.9069706e-006,0.00523999
-9.9067706e-006,0.00523999
-9.9065706e-006,0.00523999
-9.9063706e-006,0.00523999
-9.9061706e-006,0.00303026
-9.9059706e-006,0.00303026
-9.9057706e-006,0.00523999
-9.9055706e-006,0.000820535
-9.9053706e-006,0.000820535
-9.9051706e-006,0.000820535
-9.9049706e-006,-0.0013892
-9.9047706e-006,0.000820535
-9.9045706e-006,0.000820535
-9.9043706e-006,-0.0013892
-9.9041706e-006,-0.0013892
-9.9039706e-006,-0.0013892
-9.9037706e-006,-0.00359893
-9.9035706e-006,0.000820535
-9.9033706e-006,-0.00359893
-9.9031706e-006,-0.00359893
-9.9029706e-006,-0.00359893
-9.9027706e-006,-0.00580866
-9.9025706e-006,-0.00801838
-9.9023706e-006,-0.0013892
-9.9021706e-006,-0.00359893
-9.9019706e-006,-0.00359893
-9.9017706e-006,0.000820535
-9.9015706e-006,-0.0013892
-9.9013706e-006,-0.00580866
-9.9011706e-006,0.000820535
-9.9009706e-006,0.000820535
-9.9007706e-006,0.00303026
-9.9005706e-006,0.00303026
-9.9003706e-006,0.00303026
-9.9001706e-006,0.000820535
-9.8999706e-006,0.00523999
-9.8997706e-006,0.00303026
-9.8995706e-006,0.000820535
-9.8993706e-006,0.00523999
-9.8991706e-006,0.00303026
-9.8989706e-006,0.000820535
-9.8987706e-006,0.00303026
-9.8985706e-006,0.000820535
-9.8983706e-006,0.000820535
-9.8981706e-006,0.00303026
-9.8979706e-006,-0.0013892
-9.8977706e-006,-0.00359893
-9.8975706e-006,0.000820535
-9.8973706e-006,-0.0013892
-9.8971706e-006,-0.00580866
-9.8969706e-006,-0.00359893
-9.8967706e-006,-0.0013892
-9.8965706e-006,-0.00359893
-9.8963706e-006,0.000820535
-9.8961706e-006,0.000820535
-9.8959706e-006,0.000820535
-9.8957706e-006,0.00303026
-9.8955706e-006,0.000820535
-9.8953706e-006,0.000820535
-9.8951706e-006,0.00523999
-9.8949706e-006,0.000820535
-9.8947706e-006,0.000820535
-9.8945706e-006,0.00303026
-9.8943706e-006,0.000820535
-9.8941706e-006,0.000820535
-9.8939706e-006,0.00303026
-9.8937706e-006,0.000820535
-9.8935706e-006,0.000820535
-9.8933706e-006,0.00303026
-9.8931706e-006,0.000820535
-9.8929706e-006,0.000820535
-9.8927706e-006,0.00744972
-9.8925706e-006,0.00523999
-9.8923706e-006,0.00523999
-9.8921706e-006,0.00744972
-9.8919706e-006,0.00523999
-9.8917706e-006,0.00303026
-9.8915706e-006,0.00744972
-9.8913706e-006,0.00744972
-9.8911706e-006,0.00523999
-9.8909706e-006,0.00744972
-9.8907706e-006,0.00965945
-9.8905706e-006,0.00744972
-9.8903706e-006,0.0118692
-9.8901706e-006,0.00744972
-9.8899706e-006,0.00965945
-9.8897706e-006,0.00965945
-9.8895706e-006,0.00744972
-9.8893706e-006,0.00744972
-9.8891706e-006,0.00744972
-9.8889706e-006,0.00744972
-9.8887706e-006,0.00303026
-9.8885706e-006,0.00744972
-9.8883706e-006,0.00523999
-9.8881706e-006,0.000820535
-9.8879706e-006,0.00303026
-9.8877706e-006,0.000820535
-9.8875706e-006,0.000820535
-9.8873706e-006,0.000820535
-9.8871706e-006,0.00303026
-9.8869706e-006,0.00303026
-9.8867706e-006,0.00523999
-9.8865706e-006,0.00523999
-9.8863706e-006,0.00744972
-9.8861706e-006,0.00965945
-9.8859706e-006,0.00523999
-9.8857706e-006,0.00744972
-9.8855706e-006,0.00744972
-9.8853706e-006,0.00523999
-9.8851706e-006,0.00523999
-9.8849706e-006,0.00523999
-9.8847706e-006,0.00303026
-9.8845706e-006,0.00303026
-9.8843706e-006,0.000820535
-9.8841706e-006,0.00303026
-9.8839706e-006,0.000820535
-9.8837706e-006,0.000820535
-9.8835706e-006,0.000820535
-9.8833706e-006,-0.0013892
-9.8831706e-006,0.00523999
-9.8829706e-006,0.000820535
-9.8827706e-006,0.000820535
-9.8825706e-006,0.00523999
-9.8823706e-006,0.00303026
-9.8821706e-006,0.00303026
-9.8819706e-006,0.00303026
-9.8817706e-006,0.00523999
-9.8815706e-006,0.00523999
-9.8813706e-006,0.00523999
-9.8811706e-006,0.00744972
-9.8809706e-006,0.00744972
-9.8807706e-006,0.00965945
-9.8805706e-006,0.00965945
-9.8803706e-006,0.00523999
-9.8801706e-006,0.00744972
-9.8799706e-006,0.00744972
-9.8797706e-006,0.00523999
-9.8795706e-006,0.00523999
-9.8793706e-006,0.000820535
-9.8791706e-006,0.000820535
-9.8789706e-006,0.00303026
-9.8787706e-006,0.000820535
-9.8785706e-006,0.000820535
-9.8783706e-006,0.00303026
-9.8781706e-006,0.000820535
-9.8779706e-006,0.000820535
-9.8777706e-006,0.00303026
-9.8775706e-006,0.000820535
-9.8773706e-006,0.000820535
-9.8771706e-006,0.00523999
-9.8769706e-006,0.000820535
-9.8767706e-006,0.000820535
-9.8765706e-006,0.00523999
-9.8763706e-006,0.00303026
-9.8761706e-006,0.000820535
-9.8759706e-006,0.00303026
-9.8757706e-006,0.000820535
-9.8755706e-006,0.000820535
-9.8753706e-006,0.000820535
-9.8751706e-006,0.00303026
-9.8749706e-006,0.00303026
-9.8747706e-006,0.00744972
-9.8745706e-006,0.00303026
-9.8743706e-006,0.000820535
-9.8741706e-006,0.00744972
-9.8739706e-006,0.00523999
-9.8737706e-006,0.00523999
-9.8735706e-006,0.00744972
-9.8733706e-006,0.00523999
-9.8731706e-006,0.00744972
-9.8729706e-006,0.00965945
-9.8727706e-006,0.00523999
-9.8725706e-006,0.00523999
-9.8723706e-006,0.00744972
-9.8721706e-006,0.00744972
-9.8719706e-006,0.00523999
-9.8717706e-006,0.00965945
-9.8715706e-006,0.00965945
-9.8713706e-006,0.00744972
-9.8711706e-006,0.00965945
-9.8709706e-006,0.00744972
-9.8707706e-006,0.00523999
-9.8705706e-006,0.0118692
-9.8703706e-006,0.00744972
-9.8701706e-006,0.00303026
-9.8699706e-006,0.00523999
-9.8697706e-006,0.000820535
-9.8695706e-006,0.000820535
-9.8693706e-006,0.00303026
-9.8691706e-006,0.000820535
-9.8689706e-006,0.000820535
-9.8687706e-006,0.00303026
-9.8685706e-006,-0.0013892
-9.8683706e-006,-0.00359893
-9.8681706e-006,0.000820535
-9.8679706e-006,-0.0013892
-9.8677706e-006,-0.00359893
-9.8675706e-006,0.000820535
-9.8673706e-006,0.000820535
-9.8671706e-006,0.000820535
-9.8669706e-006,0.00303026
-9.8667706e-006,-0.0013892
-9.8665706e-006,0.00303026
-9.8663706e-006,0.00303026
-9.8661706e-006,0.000820535
-9.8659706e-006,0.00523999
-9.8657706e-006,0.00523999
-9.8655706e-006,0.00744972
-9.8653706e-006,0.00744972
-9.8651706e-006,0.00744972
-9.8649706e-006,0.00965945
-9.8647706e-006,0.00965945
-9.8645706e-006,0.00965945
-9.8643706e-006,0.00744972
-9.8641706e-006,0.00523999
-9.8639706e-006,0.0118692
-9.8637706e-006,0.00965945
-9.8635706e-006,0.00523999
-9.8633706e-006,0.00744972
-9.8631706e-006,0.00523999
-9.8629706e-006,0.00523999
-9.8627706e-006,0.00744972
-9.8625706e-006,0.00523999
-9.8623706e-006,0.00744972
-9.8621706e-006,0.00965945
-9.8619706e-006,0.00744972
-9.8617706e-006,0.00965945
-9.8615706e-006,0.00965945
-9.8613706e-006,0.00744972
-9.8611706e-006,0.00303026
-9.8609706e-006,0.00523999
-9.8607706e-006,0.00303026
-9.8605706e-006,0.000820535
-9.8603706e-006,0.00303026
-9.8601706e-006,0.000820535
-9.8599706e-006,-0.0013892
-9.8597706e-006,-0.0013892
-9.8595706e-006,-0.00359893
-9.8593706e-006,-0.0013892
-9.8591706e-006,-0.00359893
-9.8589706e-006,-0.00801838
-9.8587706e-006,-0.00801838
-9.8585706e-006,-0.0102281
-9.8583706e-006,-0.00801838
-9.8581706e-006,-0.0124378
-9.8579706e-006,-0.00801838
-9.8577706e-006,-0.00801838
-9.8575706e-006,-0.0124378
-9.8573706e-006,-0.0102281
-9.8571706e-006,-0.00580866
-9.8569706e-006,-0.00580866
-9.8567706e-006,-0.00580866
-9.8565706e-006,-0.00580866
-9.8563706e-006,-0.00580866
-9.8561706e-006,-0.00359893
-9.8559706e-006,-0.00580866
-9.8557706e-006,-0.00801838
-9.8555706e-006,-0.00580866
-9.8553706e-006,-0.00801838
-9.8551706e-006,-0.0124378
-9.8549706e-006,-0.00801838
-9.8547706e-006,-0.00801838
-9.8545706e-006,-0.0102281
-9.8543706e-006,-0.00801838
-9.8541706e-006,-0.00801838
-9.8539706e-006,-0.0102281
-9.8537706e-006,-0.00580866
-9.8535706e-006,-0.00801838
-9.8533706e-006,-0.00801838
-9.8531706e-006,-0.00359893
-9.8529706e-006,-0.00580866
-9.8527706e-006,-0.00359893
-9.8525706e-006,-0.0013892
-9.8523706e-006,-0.00359893
-9.8521706e-006,0.000820535
-9.8519706e-006,0.000820535
-9.8517706e-006,0.000820535
-9.8515706e-006,-0.0013892
-9.8513706e-006,0.000820535
-9.8511706e-006,0.000820535
-9.8509706e-006,-0.0013892
-9.8507706e-006,0.000820535
-9.8505706e-006,-0.0013892
-9.8503706e-006,0.000820535
-9.8501706e-006,-0.0013892
-9.8499706e-006,-0.0013892
-9.8497706e-006,-0.00580866
-9.8495706e-006,-0.0013892
-9.8493706e-006,-0.00359893
-9.8491706e-006,-0.00359893
-9.8489706e-006,-0.00359893
-9.8487706e-006,-0.00580866
-9.8485706e-006,-0.00580866
-9.8483706e-006,-0.00359893
-9.8481706e-006,-0.00580866
-9.8479706e-006,-0.00580866
-9.8477706e-006,-0.0013892
-9.8475706e-006,-0.00359893
-9.8473706e-006,-0.00359893
-9.8471706e-006,0.000820535
-9.8469706e-006,-0.0013892
-9.8467706e-006,0.000820535
-9.8465706e-006,0.000820535
-9.8463706e-006,-0.0013892
-9.8461706e-006,-0.0013892
-9.8459706e-006,0.00303026
-9.8457706e-006,-0.0013892
-9.8455706e-006,0.000820535
-9.8453706e-006,0.000820535
-9.8451706e-006,-0.0013892
-9.8449706e-006,-0.0013892
-9.8447706e-006,0.000820535
-9.8445706e-006,-0.0013892
-9.8443706e-006,-0.00359893
-9.8441706e-006,0.000820535
-9.8439706e-006,-0.0013892
-9.8437706e-006,-0.00359893
-9.8435706e-006,-0.0013892
-9.8433706e-006,-0.0013892
-9.8431706e-006,-0.00359893
-9.8429706e-006,-0.0013892
-9.8427706e-006,-0.0013892
-9.8425706e-006,-0.00359893
-9.8423706e-006,0.000820535
-9.8421706e-006,-0.0013892
-9.8419706e-006,-0.0013892
-9.8417706e-006,0.000820535
-9.8415706e-006,0.000820535
-9.8413706e-006,0.000820535
-9.8411706e-006,0.00303026
-9.8409706e-006,-0.0013892
-9.8407706e-006,0.000820535
-9.8405706e-006,0.00303026
-9.8403706e-006,-0.0013892
-9.8401706e-006,-0.00359893
-9.8399706e-006,-0.00359893
-9.8397706e-006,-0.00359893
-9.8395706e-006,-0.00359893
-9.8393706e-006,-0.0013892
-9.8391706e-006,-0.00359893
-9.8389706e-006,-0.00580866
-9.8387706e-006,-0.00359893
-9.8385706e-006,-0.00580866
-9.8383706e-006,-0.00359893
-9.8381706e-006,-0.0013892
-9.8379706e-006,-0.0013892
-9.8377706e-006,-0.00359893
-9.8375706e-006,-0.0013892
-9.8373706e-006,-0.00359893
-9.8371706e-006,-0.00359893
-9.8369706e-006,0.000820535
-9.8367706e-006,-0.00359893
-9.8365706e-006,-0.00359893
-9.8363706e-006,-0.0013892
-9.8361706e-006,-0.00359893
-9.8359706e-006,-0.00359893
-9.8357706e-006,-0.0013892
-9.8355706e-006,-0.0013892
-9.8353706e-006,-0.00580866
-9.8351706e-006,-0.0013892
-9.8349706e-006,-0.0013892
-9.8347706e-006,-0.00359893
-9.8345706e-006,-0.0013892
-9.8343706e-006,-0.00359893
-9.8341706e-006,-0.00580866
-9.8339706e-006,-0.0013892
-9.8337706e-006,-0.00359893
-9.8335706e-006,-0.00580866
-9.8333706e-006,-0.0013892
-9.8331706e-006,-0.0013892
-9.8329706e-006,-0.00359893
-9.8327706e-006,-0.0013892
-9.8325706e-006,-0.0013892
-9.8323706e-006,-0.0013892
-9.8321706e-006,0.00303026
-9.8319706e-006,0.000820535
-9.8317706e-006,-0.0013892
-9.8315706e-006,0.00523999
-9.8313706e-006,0.00303026
-9.8311706e-006,0.00303026
-9.8309706e-006,0.00523999
-9.8307706e-006,0.000820535
