LECROYWM8600A,187,Waveform
Segments,1,SegmentSize,100002
Segment,TrigTime,TimeSinceSegment1
#1,25-Jun-2025 12:36:51,0                 
Time,Ampl
-5.0000963e-006,-0.0013892
-4.9999963e-006,-0.0013892
-4.9998963e-006,-0.0013892
-4.9997963e-006,-0.0013892
-4.9996963e-006,0.00303026
-4.9995963e-006,0.000820535
-4.9994963e-006,0.000820535
-4.9993963e-006,0.000820535
-4.9992963e-006,0.000820535
-4.9991963e-006,0.000820535
-4.9990963e-006,0.00303026
-4.9989963e-006,0.00523999
-4.9988963e-006,0.000820535
-4.9987963e-006,0.00303026
-4.9986963e-006,0.000820535
-4.9985963e-006,0.00303026
-4.9984963e-006,0.00965945
-4.9983963e-006,0.00523999
-4.9982963e-006,0.00523999
-4.9981963e-006,0.00303026
-4.9980963e-006,0.00303026
-4.9979963e-006,0.000820535
-4.9978963e-006,0.00965945
-4.9977963e-006,0.00523999
-4.9976963e-006,0.00523999
-4.9975963e-006,0.00303026
-4.9974963e-006,0.00303026
-4.9973963e-006,0.000820535
-4.9972963e-006,0.00744972
-4.9971963e-006,0.00744972
-4.9970963e-006,0.00523999
-4.9969963e-006,0.000820535
-4.9968963e-006,0.00303026
-4.9967963e-006,0.000820535
-4.9966963e-006,0.00744972
-4.9965963e-006,0.00303026
-4.9964963e-006,0.000820535
-4.9963963e-006,0.000820535
-4.9962963e-006,0.000820535
-4.9961963e-006,-0.0013892
-4.9960963e-006,0.00744972
-4.9959963e-006,0.00303026
-4.9958963e-006,0.000820535
-4.9957963e-006,0.000820535
-4.9956963e-006,0.000820535
-4.9955963e-006,-0.0013892
-4.9954963e-006,0.00523999
-4.9953963e-006,0.00303026
-4.9952963e-006,0.000820535
-4.9951963e-006,0.00303026
-4.9950963e-006,0.000820535
-4.9949963e-006,0.00303026
-4.9948963e-006,0.00303026
-4.9947963e-006,0.000820535
-4.9946963e-006,0.00303026
-4.9945963e-006,-0.00359893
-4.9944963e-006,0.000820535
-4.9943963e-006,-0.0013892
-4.9942963e-006,0.00744972
-4.9941963e-006,0.00303026
-4.9940963e-006,0.000820535
-4.9939963e-006,0.000820535
-4.9938963e-006,0.000820535
-4.9937963e-006,0.000820535
-4.9936963e-006,0.00744972
-4.9935963e-006,0.00303026
-4.9934963e-006,0.00303026
-4.9933963e-006,0.00523999
-4.9932963e-006,0.000820535
-4.9931963e-006,0.00303026
-4.9930963e-006,0.00744972
-4.9929963e-006,0.00303026
-4.9928963e-006,0.00303026
-4.9927963e-006,0.00303026
-4.9926963e-006,0.000820535
-4.9925963e-006,-0.0013892
-4.9924963e-006,0.00523999
-4.9923963e-006,0.00303026
-4.9922963e-006,0.000820535
-4.9921963e-006,0.00303026
-4.9920963e-006,-0.0013892
-4.9919963e-006,-0.00359893
-4.9918963e-006,0.00744972
-4.9917963e-006,0.00303026
-4.9916963e-006,0.000820535
-4.9915963e-006,-0.0013892
-4.9914963e-006,-0.0013892
-4.9913963e-006,-0.0013892
-4.9912963e-006,0.00523999
-4.9911963e-006,0.000820535
-4.9910963e-006,-0.00359893
-4.9909963e-006,-0.0013892
-4.9908963e-006,-0.0013892
-4.9907963e-006,-0.0013892
-4.9906963e-006,0.000820535
-4.9905963e-006,-0.0013892
-4.9904963e-006,-0.0013892
-4.9903963e-006,0.000820535
-4.9902963e-006,-0.0013892
-4.9901963e-006,-0.0013892
-4.9900963e-006,0.000820535
-4.9899963e-006,0.000820535
-4.9898963e-006,0.000820535
-4.9897963e-006,0.000820535
-4.9896963e-006,-0.0013892
-4.9895963e-006,-0.00359893
-4.9894963e-006,0.00523999
-4.9893963e-006,0.000820535
-4.9892963e-006,-0.0013892
-4.9891963e-006,0.000820535
-4.9890963e-006,0.000820535
-4.9889963e-006,0.000820535
-4.9888963e-006,0.00523999
-4.9887963e-006,0.000820535
-4.9886963e-006,0.00303026
-4.9885963e-006,0.000820535
-4.9884963e-006,0.000820535
-4.9883963e-006,-0.0013892
-4.9882963e-006,0.00303026
-4.9881963e-006,0.00303026
-4.9880963e-006,-0.0013892
-4.9879963e-006,-0.0013892
-4.9878963e-006,-0.0013892
-4.9877963e-006,-0.0013892
-4.9876963e-006,0.00303026
-4.9875963e-006,0.000820535
-4.9874963e-006,-0.00359893
-4.9873963e-006,-0.0013892
-4.9872963e-006,-0.00359893
-4.9871963e-006,-0.00359893
