Bias_Current,Counts_TL1(0.080),Counts_TL2(0.090),Counts_TL3(0.100),DCounts_TL1(0.080),DCounts_TL2(0.090),DCounts_TL3(0.100)
1.8627,0.11111111111111113,0.05555555555555555,0.05555555555555555,0.16666666666666666,0.1111111111111111,0.1111111111111111
1.8824,-0.2777777777777778,-0.1111111111111111,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.05555555555555555
1.902,-0.05555555555555555,-0.05555555555555555,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111
1.9216,0.05555555555555555,-0.1111111111111111,-0.05555555555555555,0.0,0.2222222222222222,0.1111111111111111
1.9412,0.05555555555555558,0.16666666666666669,0.3333333333333333,0.2222222222222222,0.1111111111111111,0.0
1.9608,0.16666666666666666,0.5,0.5,0.16666666666666666,0.05555555555555555,0.16666666666666666
1.9804,0.22222222222222227,0.5555555555555556,0.5555555555555556,0.3888888888888889,0.05555555555555555,0.1111111111111111
2.0,1.6666666666666667,1.611111111111111,1.3888888888888888,0.3333333333333333,0.16666666666666666,0.0
2.0196,2.111111111111111,3.0,2.666666666666667,0.05555555555555555,0.05555555555555555,0.16666666666666666
2.0392,5.5,5.388888888888888,5.0,0.2777777777777778,0.16666666666666666,0.2777777777777778
2.0588,9.666666666666668,8.38888888888889,10.055555555555555,0.16666666666666666,0.2222222222222222,0.16666666666666666
2.0784,15.833333333333334,16.11111111111111,16.055555555555554,0.05555555555555555,0.16666666666666666,0.16666666666666666
2.098,22.88888888888889,23.5,25.61111111111111,0.3333333333333333,0.3333333333333333,0.3333333333333333
2.1176,37.05555555555556,35.05555555555556,38.77777777777777,0.3888888888888889,0.2777777777777778,0.1111111111111111
2.1373,48.44444444444445,52.333333333333336,53.61111111111111,0.16666666666666666,0.2222222222222222,0.05555555555555555
2.1569,69.16666666666666,69.61111111111111,66.94444444444446,0.2222222222222222,0.2777777777777778,0.2777777777777778
2.1765,92.3888888888889,85.22222222222223,91.94444444444444,0.2777777777777778,0.3333333333333333,0.16666666666666666
2.1961,112.22222222222221,111.5,115.0,0.16666666666666666,0.3333333333333333,0.16666666666666666
2.2157,135.33333333333334,136.22222222222223,130.11111111111111,0.3888888888888889,0.3888888888888889,0.05555555555555555
