Bias_Current,Counts_TL1(0.010),Counts_TL2(0.011),Counts_TL3(0.012),Counts_TL4(0.013),Counts_TL5(0.014),DCounts_TL1(0.010),DCounts_TL2(0.011),DCounts_TL3(0.012),DCounts_TL4(0.013),DCounts_TL5(0.014)
0.0706,-13.714285714289872,-65.85714285714494,158.14285714285688,57.499999999999545,104.42857142857133,28478.0,14773.0,7124.0,2905.0,967.0
0.0745,202.07142857142753,-172.50000000000182,84.07142857142753,-88.50000000000045,-51.92857142857156,28164.0,15010.0,7182.0,2976.0,1118.0
0.0784,246.99999999999636,-152.71428571428805,138.3571428571422,-87.78571428571468,-17.285714285714448,30528.0,15367.0,7542.0,3311.0,1053.0
0.0824,-262.85714285714494,-215.6428571428587,55.85714285714221,-18.214285714286234,-112.21428571428578,30670.0,15746.0,7487.0,3145.0,1089.0
0.0863,-397.2142857142899,-70.00000000000182,-8.714285714286234,145.64285714285688,-89.71428571428578,30899.0,15570.0,7323.0,3074.0,1179.0
0.0902,-299.42857142857247,48.142857142855064,75.42857142857065,38.999999999999545,96.14285714285711,30303.0,15209.0,7271.0,3011.0,961.0
0.0941,124.78571428571013,-10.500000000001819,68.92857142857065,-29.357142857143117,-53.857142857143,30127.0,16148.0,7790.0,3049.0,1036.0
0.098,-42.428571428576106,-27.285714285715585,-223.07142857142935,-281.42857142857156,-61.07142857142867,30221.0,15163.0,7207.0,3060.0,995.0
0.102,-305.2857142857174,-416.85714285714494,-233.07142857142935,-18.071428571428896,22.42857142857133,29491.0,15224.0,7217.0,3002.0,1074.0
0.1059,-21.428571428572468,324.8571428571413,50.64285714285688,-105.78571428571468,-8.500000000000114,29600.0,15093.0,7219.0,2954.0,1021.0
0.1098,117.99999999999636,23.49999999999818,34.35714285714221,45.928571428571104,-28.71428571428578,29582.0,14864.0,7071.0,2988.0,993.0
0.1137,81.64285714285506,22.92857142857065,46.49999999999909,-133.5714285714289,40.14285714285711,29888.0,15236.0,7441.0,3055.0,1117.0
0.1176,-27.142857142858702,-117.28571428571558,-101.07142857142935,-207.71428571428578,-50.92857142857156,29720.0,15328.0,7160.0,3047.0,1042.0
0.1216,223.07142857142753,22.857142857141298,127.99999999999909,174.78571428571377,39.71428571428555,29693.0,15095.0,7147.0,2902.0,1021.0
0.1255,-44.00000000000364,11.928571428570649,-271.42857142857247,-55.285714285714675,-77.50000000000011,29469.0,14972.0,7275.0,2766.0,965.0
0.1294,-245.00000000000364,-36.285714285715585,-160.5000000000009,-157.14285714285734,-62.07142857142867,29120.0,14547.0,6998.0,2725.0,946.0
0.1333,-599.3571428571449,-316.92857142857247,29.49999999999909,-108.50000000000045,-26.71428571428578,29444.0,14958.0,7258.0,3096.0,1191.0
0.1373,-762.0000000000036,-285.5000000000018,137.78571428571377,-107.14285714285734,18.64285714285711,30287.0,16123.0,7739.0,3425.0,1301.0
0.1412,-199.21428571428987,289.4999999999982,176.78571428571377,202.71428571428532,12.714285714285552,30851.0,15873.0,7700.0,3383.0,1173.0
0.1451,-186.7857142857174,310.07142857142753,207.3571428571413,27.857142857142662,29.357142857142662,30535.0,15806.0,7998.0,3465.0,1226.0
0.149,19.071428571423894,198.3571428571413,-297.357142857144,81.9285714285711,-60.71428571428578,30397.0,15782.0,7842.0,3327.0,1250.0
0.1529,-266.57142857143117,-227.00000000000182,-133.1428571428578,65.49999999999955,31.78571428571422,30313.0,16152.0,8051.0,3347.0,1295.0
0.1569,509.7142857142826,-22.714285714288053,57.64285714285597,233.14285714285688,269.1428571428571,30951.0,16162.0,8012.0,3449.0,1188.0
0.1608,123.7142857142826,341.28571428571195,307.642857142856,367.6428571428569,445.4999999999998,31012.0,16023.0,7862.0,3527.0,1242.0
0.1647,754.8571428571413,779.7142857142826,771.4285714285706,858.8571428571422,722.4999999999998,30688.0,16206.0,8000.0,3484.0,1290.0
0.1686,1435.142857142855,1115.7142857142826,1244.5714285714275,1321.7142857142853,1284.428571428571,31072.0,16345.0,7959.0,3314.0,1312.0
0.1725,2257.7142857142826,2170.928571428569,1950.7857142857138,1793.6428571428569,1876.9999999999995,31403.0,16088.0,7851.0,3651.0,1348.0
0.1765,3036.0,2640.7142857142826,3155.7142857142844,3236.5714285714275,3257.357142857142,31314.0,16645.0,8430.0,3892.0,1698.0
0.1804,4900.28571428571,4793.785714285714,5095.357142857141,4739.928571428571,4604.785714285714,32289.0,17133.0,8685.0,4169.0,1922.0
0.1843,7059.999999999993,6965.285714285714,6923.214285714284,7026.785714285714,6904.214285714284,32215.0,17199.0,8800.0,4300.0,2269.0
0.1882,9672.357142857138,10097.499999999996,10127.285714285714,10082.071428571428,10040.285714285714,33433.0,17215.0,9212.0,4809.0,2599.0
0.1922,12999.78571428571,13980.071428571424,12988.285714285714,13820.214285714283,13721.0,33927.0,17736.0,9601.0,5278.0,3004.0
0.1961,18081.928571428565,18066.28571428571,17818.85714285714,18054.071428571428,17808.499999999996,33777.0,18548.0,10374.0,5262.0,3429.0
0.2,22244.714285714283,22522.928571428565,22919.0,23076.28571428571,23146.214285714283,32541.0,17686.0,9981.0,5863.0,4102.0
0.2039,28445.28571428571,28522.071428571428,29154.071428571428,28602.357142857138,28434.642857142855,33294.0,18644.0,10837.0,6978.0,5185.0
0.2078,34177.78571428571,34569.428571428565,35104.57142857143,34634.428571428565,34486.07142857143,34024.0,19327.0,11749.0,7837.0,6080.0
0.2118,40389.142857142855,40396.78571428571,40649.85714285714,40764.35714285714,40639.642857142855,34793.0,20555.0,13043.0,9041.0,7180.0
0.2157,47449.28571428571,46648.78571428571,47286.99999999999,47298.07142857142,47086.57142857142,35640.0,21703.0,13913.0,10268.0,8317.0
0.2196,53552.642857142855,53014.714285714275,53692.85714285713,53336.78571428571,53867.99999999999,36267.0,22121.0,15025.0,11390.0,9707.0
0.2235,59273.428571428565,59022.214285714275,59307.0,59513.714285714275,59460.0,37548.0,23651.0,16443.0,12822.0,11115.0
0.2275,64421.428571428565,65321.28571428571,64806.999999999985,65370.78571428571,65460.57142857142,40400.0,25468.0,17993.0,13856.0,11918.0
0.2314,69662.85714285713,69499.57142857142,70439.28571428571,70222.49999999999,70882.14285714286,41930.0,26579.0,18975.0,15090.0,13400.0
0.2353,74653.42857142857,74465.21428571428,74753.07142857142,74847.57142857142,74528.71428571428,42168.0,27783.0,20263.0,16381.0,14782.0
0.2392,78782.42857142857,78505.92857142857,78586.42857142857,78719.14285714286,79228.07142857142,43564.0,29103.0,21410.0,17613.0,15838.0
0.2431,82956.35714285713,82428.78571428571,82518.92857142857,82619.14285714284,82808.28571428571,45449.0,30473.0,22665.0,18713.0,16981.0
0.2471,85409.14285714284,85142.07142857142,84399.42857142857,85816.21428571428,84629.14285714284,46848.0,31599.0,23897.0,19932.0,18003.0
