Bias_Current,Counts_TL1(0.010),Counts_TL2(0.011),Counts_TL3(0.012),Counts_TL4(0.013),Counts_TL5(0.014),Counts_TL6(0.015),DCounts_TL1(0.010),DCounts_TL2(0.011),DCounts_TL3(0.012),DCounts_TL4(0.013),DCounts_TL5(0.014),DCounts_TL6(0.015)
0.049,30401.28571428571,30142.78571428571,29117.42857142857,28819.35714285714,26635.214285714283,24644.499999999996,9513.0,2909.0,1979.0,1886.0,1713.0,1443.0
0.05,30598.857142857138,30282.214285714283,30000.142857142855,29775.999999999996,28002.142857142855,26412.499999999996,9519.0,3116.0,2032.0,1874.0,1780.0,1675.0
0.051,31029.714285714283,30861.0,30568.642857142855,29961.28571428571,28946.642857142855,27498.92857142857,9156.0,2939.0,2226.0,2003.0,1998.0,1835.0
0.052,31025.714285714283,30885.928571428565,30858.28571428571,30480.571428571424,29931.214285714283,29020.999999999996,9460.0,3123.0,2331.0,2123.0,2042.0,1904.0
0.0529,31065.357142857138,30902.428571428565,30578.5,30883.071428571428,30283.42857142857,29517.142857142855,9615.0,3269.0,2484.0,2308.0,2313.0,2165.0
0.0539,31208.357142857138,31044.857142857138,30894.928571428565,31238.5,30735.28571428571,30268.28571428571,9997.0,3573.0,2789.0,2574.0,2804.0,2496.0
0.0549,30911.78571428571,31895.857142857138,30941.142857142855,31476.142857142855,31124.714285714283,30934.928571428565,10315.0,3772.0,3291.0,2931.0,2836.0,2799.0
0.0559,31185.214285714283,31565.214285714283,31464.571428571428,32516.428571428565,31562.714285714283,30623.642857142855,10963.0,4533.0,3514.0,3405.0,3323.0,3421.0
0.0569,31866.357142857138,31476.071428571428,32145.214285714283,31679.142857142855,31509.142857142855,31823.857142857138,11864.0,6290.0,4378.0,4178.0,4098.0,4019.0
0.0578,32281.78571428571,32108.499999999993,31838.357142857138,31637.071428571428,32489.857142857138,32247.357142857138,12745.0,6154.0,5517.0,5279.0,5103.0,5108.0
0.0588,32569.214285714283,32485.357142857138,32389.999999999993,32488.071428571428,32211.642857142855,32203.428571428565,13804.0,7520.0,6735.0,6453.0,6458.0,6518.0
0.0598,30242.571428571428,32184.357142857138,32910.07142857143,29415.357142857138,31762.571428571428,31922.214285714283,18186.0,9871.0,8731.0,11290.0,8391.0,8401.0
0.0608,33000.142857142855,32663.78571428571,32777.07142857143,32574.642857142855,32350.928571428565,32754.499999999993,17357.0,11988.0,11514.0,11545.0,11583.0,11508.0
0.0618,34552.07142857142,33556.35714285714,34341.142857142855,35419.07142857142,32551.07142857142,33434.928571428565,22164.0,16799.0,16541.0,19372.0,16840.0,15599.0
0.0627,33920.07142857142,34423.57142857142,34412.28571428571,34528.428571428565,34172.78571428571,33573.28571428571,28846.0,23830.0,22727.0,22618.0,23054.0,22466.0
0.0637,35298.78571428571,35330.928571428565,35076.142857142855,43035.999999999985,34942.714285714275,34136.642857142855,40878.0,34678.0,33656.0,34014.0,34193.0,35458.0
0.0647,37234.78571428571,36794.714285714275,57852.35714285713,35666.57142857142,38075.928571428565,35319.28571428571,58767.0,53891.0,53428.0,51462.0,51258.0,53045.0
0.0657,37125.57142857142,35962.85714285713,38799.07142857142,38388.92857142855,36558.499999999985,39233.57142857142,102928.0,95230.0,92617.0,94920.0,94329.0,91520.0
0.0667,40557.92857142855,30420.64285714284,63255.28571428568,34506.57142857142,15354.71428571426,41799.49999999997,193801.0,189674.0,182634.0,184597.0,201856.0,173888.0
