Bias_Current,Counts_TL1(0.010),Counts_TL2(0.011),Counts_TL3(0.012),Counts_TL4(0.013),Counts_TL5(0.014),Counts_TL6(0.015),DCounts_TL1(0.010),DCounts_TL2(0.011),DCounts_TL3(0.012),DCounts_TL4(0.013),DCounts_TL5(0.014),DCounts_TL6(0.015)
0.1961,-456.5000000000073,-206.35714285714494,-585.1428571428587,-282.7857142857156,-62.64285714285779,-10.785714285714448,65069.0,35301.0,19753.0,10156.0,4443.0,1634.0
0.2,-1158.2857142857174,-220.5714285714348,111.49999999999636,-31.642857142858702,-166.35714285714312,-86.64285714285734,65419.0,34742.0,19476.0,10087.0,4536.0,1667.0
0.2039,117.28571428571013,34.214285714282596,99.7142857142826,166.57142857142753,60.5,113.14285714285688,63997.0,34489.0,19186.0,9812.0,4327.0,1569.0
0.2078,1060.1428571428478,175.35714285713766,-243.71428571428623,-11.285714285715585,36.35714285714221,4.928571428571331,64147.0,34705.0,19533.0,10022.0,4494.0,1579.0
0.2118,-228.00000000000728,-550.3571428571449,-36.214285714286234,-43.35714285714312,-138.0,3.7857142857142208,64703.0,35170.0,19488.0,10138.0,4388.0,1648.0
0.2157,-470.2857142857174,115.64285714285506,-325.07142857143117,49.285714285713766,-2.7857142857146755,-155.78571428571445,64631.0,34654.0,19509.0,9790.0,4401.0,1704.0
0.2196,-829.3571428571522,-840.5714285714348,1.214285714282596,2.642857142856883,16.42857142857065,139.99999999999977,65199.0,35212.0,19597.0,9917.0,4405.0,1560.0
0.2235,372.9285714285652,201.5,101.8571428571413,116.8571428571413,29.285714285713766,8.714285714285552,64236.0,34786.0,19366.0,9976.0,4460.0,1577.0
0.2275,381.4285714285652,-379.2857142857174,-31.857142857144936,-19.714285714286234,-79.92857142857156,-1.1428571428573377,64465.0,34590.0,19614.0,9884.0,4221.0,1619.0
0.2314,-499.92857142857974,-638.0714285714348,-152.6428571428587,224.8571428571413,0.5714285714284415,-97.14285714285734,65316.0,35022.0,19233.0,9693.0,4353.0,1615.0
0.2353,-307.2857142857174,-20.285714285717404,-235.6428571428587,167.14285714285688,105.78571428571377,19.642857142856883,65018.0,34631.0,19416.0,9890.0,4371.0,1600.0
0.2392,-0.928571428579744,221.35714285713766,-462.71428571428623,10.857142857141298,33.714285714285325,-131.42857142857156,65167.0,34384.0,19527.0,9607.0,4352.0,1660.0
0.2431,-159.21428571428987,323.9285714285652,43.214285714282596,66.14285714285688,-82.42857142857156,51.28571428571422,65036.0,33935.0,19230.0,9866.0,4336.0,1563.0
0.2471,315.7857142857101,-134.71428571428987,-23.285714285717404,267.07142857142753,47.5,99.92857142857133,63561.0,34699.0,19634.0,9999.0,4415.0,1609.0
0.251,-121.57142857143481,-456.85714285714494,186.8571428571413,380.07142857142753,65.85714285714221,8.214285714285552,63093.0,34614.0,18631.0,9611.0,4302.0,1590.0
0.2549,-43.85714285715221,357.57142857142753,-481.2857142857174,352.0,65.71428571428532,-102.92857142857156,64501.0,33446.0,18217.0,9023.0,3970.0,1469.0
0.2588,-117.71428571428987,-412.6428571428587,-695.1428571428587,-179.6428571428587,49.35714285714221,19.214285714285552,58557.0,32318.0,18463.0,9685.0,4181.0,1504.0
0.2627,-281.64285714286234,363.5,9.285714285713766,136.78571428571377,155.64285714285688,-50.64285714285734,64762.0,35299.0,19580.0,10115.0,4389.0,1706.0
0.2667,-30.428571428579744,-256.64285714286234,-429.35714285714494,-122.28571428571558,-14.642857142857792,-75.14285714285734,68984.0,35962.0,19299.0,10183.0,4545.0,1643.0
0.2706,-342.92857142857974,229.4285714285652,-62.92857142857247,-336.1428571428587,196.42857142857065,176.42857142857133,68009.0,36017.0,19954.0,10529.0,4425.0,1720.0
0.2745,419.4285714285652,-56.21428571428987,-192.00000000000364,-109.78571428571558,-30.785714285714675,-38.50000000000023,68277.0,35908.0,19942.0,10658.0,4579.0,1726.0
0.2784,-782.1428571428696,-547.7857142857174,-244.07142857143117,-115.78571428571558,220.8571428571422,17.357142857142662,68600.0,36046.0,19153.0,9514.0,4222.0,1638.0
0.2824,-525.7857142857247,739.4285714285652,-220.42857142857247,134.78571428571377,66.21428571428532,92.57142857142844,66599.0,34407.0,19174.0,9967.0,4332.0,1636.0
