Bias_Current,Counts_TL1(0.010),Counts_TL2(0.011),Counts_TL3(0.012),Counts_TL4(0.013),Counts_TL5(0.014),DCounts_TL1(0.010),DCounts_TL2(0.011),DCounts_TL3(0.012),DCounts_TL4(0.013),DCounts_TL5(0.014)
0.2588,42124.35714285713,45939.64285714285,45693.71428571428,45344.85714285714,45724.85714285714,60006.0,16480.0,5642.0,3223.0,2793.0
0.2627,41677.14285714284,46950.21428571428,46342.28571428571,46881.928571428565,46751.99999999999,65130.0,17323.0,6422.0,3402.0,2823.0
0.2667,48282.28571428571,47490.14285714285,47385.35714285714,47741.71428571428,47633.49999999999,59982.0,17467.0,6020.0,3544.0,2904.0
0.2706,48997.428571428565,48496.57142857142,47900.642857142855,48171.928571428565,48084.49999999999,54524.0,16307.0,5819.0,3637.0,3078.0
0.2745,48445.64285714284,47853.28571428571,49786.21428571428,48826.78571428571,48933.78571428571,58874.0,16936.0,5762.0,3675.0,3268.0
0.2784,45346.78571428571,49240.642857142855,50088.35714285714,49914.642857142855,49930.99999999999,56605.0,17479.0,6392.0,3680.0,3094.0
0.2824,47549.214285714275,51319.0,50378.85714285714,50344.49999999999,50520.28571428571,56424.0,17331.0,6139.0,3868.0,3294.0
0.2863,49386.499999999985,51568.928571428565,51232.928571428565,51464.21428571428,51436.428571428565,64251.0,17540.0,6576.0,3934.0,3385.0
0.2902,52080.85714285713,49912.85714285713,52434.142857142855,53142.28571428571,52832.35714285714,59912.0,18855.0,7123.0,4122.0,3523.0
0.2941,54094.214285714275,54633.07142857142,54981.28571428571,54471.99999999999,56077.07142857142,55954.0,16958.0,6283.0,3978.0,3639.0
0.298,73672.14285714284,91610.14285714284,83234.99999999999,83415.21428571428,83250.85714285713,56710.0,17497.0,6740.0,4558.0,4017.0
0.302,742893.0714285714,499197.07142857136,495969.4285714285,669195.5714285714,474968.7142857142,147523.0,198444.0,207977.0,186233.0,262492.0
0.3059,628481.7142857141,260963.3571428568,347809.6428571427,623941.8571428568,680951.8571428568,1895429.0,2177192.0,2017160.0,1720201.0,1653191.0
0.3098,15989.214285714086,42568.714285714086,69948.14285714272,41453.142857142724,11255.571428571362,2957259.0,2889217.0,2790459.0,2790054.0,2795973.0
0.3137,-13496.64285714319,22987.78571428545,-565.7857142859139,-11279.857142857276,-31889.571428571828,3224402.0,3146864.0,3080264.0,3069012.0,3034161.0
