Bias_Current,Counts_TL1(0.010),Counts_TL2(0.011),Counts_TL3(0.012),Counts_TL4(0.013),Counts_TL5(0.014),Counts_TL6(0.015),DCounts_TL1(0.010),DCounts_TL2(0.011),DCounts_TL3(0.012),DCounts_TL4(0.013),DCounts_TL5(0.014),DCounts_TL6(0.015)
0.3922,16773.14285714284,20506.499999999985,16514.28571428571,16223.28571428571,16888.714285714283,16567.499999999996,130209.0,63856.0,34425.0,20416.0,11372.0,6295.0
0.3961,17905.57142857142,17308.28571428571,20736.642857142855,19759.28571428571,20111.78571428571,20072.714285714283,135923.0,63631.0,32508.0,19305.0,11740.0,6788.0
0.4,23677.64285714284,22735.78571428571,24579.78571428571,22836.999999999993,23306.714285714283,22859.999999999996,138467.0,63266.0,32947.0,19388.0,11554.0,6590.0
0.4039,31598.64285714284,24675.78571428571,26682.428571428565,26342.857142857138,26260.714285714283,26479.928571428565,140471.0,64151.0,32964.0,20050.0,11825.0,6954.0
0.4078,31067.49999999997,29835.714285714275,29467.57142857142,29778.78571428571,29680.28571428571,29773.0,148020.0,66000.0,34886.0,20448.0,12284.0,6902.0
0.4118,33099.07142857142,33090.714285714275,32495.07142857142,32810.642857142855,33524.28571428571,33029.35714285714,132667.0,61170.0,32521.0,19784.0,11990.0,6876.0
0.4157,37974.92857142855,37173.642857142855,36155.0,36532.71428571428,36008.28571428571,36212.78571428571,131534.0,60321.0,33845.0,20328.0,12281.0,6864.0
0.4196,34999.42857142855,40620.28571428571,39718.07142857142,39315.49999999999,39479.49999999999,39925.71428571428,136072.0,60169.0,33473.0,20472.0,12958.0,7610.0
0.4235,47427.92857142855,44899.85714285713,42481.999999999985,42344.35714285714,42815.21428571428,42905.142857142855,138606.0,61443.0,34518.0,20511.0,12683.0,7302.0
0.4275,43028.92857142855,45218.64285714284,45444.57142857142,45966.5,45583.928571428565,45562.07142857142,127980.0,59751.0,32084.0,19896.0,12725.0,7404.0
0.4314,52393.35714285713,48736.57142857142,50135.28571428571,47945.57142857142,48576.99999999999,48515.28571428571,128287.0,59342.0,31829.0,19308.0,11648.0,7099.0
0.4353,60282.07142857142,52205.499999999985,51952.35714285713,51572.5,51041.85714285714,51984.85714285714,129209.0,60757.0,33778.0,20165.0,12176.0,7183.0
0.4392,61191.85714285713,57044.928571428565,55215.999999999985,54139.28571428571,54562.78571428571,53844.57142857142,121201.0,60239.0,32134.0,18925.0,12064.0,7259.0
0.4431,64141.99999999997,57602.714285714275,56415.642857142855,56501.78571428571,56717.714285714275,56389.49999999999,126958.0,59058.0,32329.0,19625.0,12393.0,7198.0
0.4471,62843.78571428571,60779.85714285713,59084.57142857142,58930.28571428571,58803.35714285713,58456.214285714275,124908.0,59663.0,33919.0,19484.0,12002.0,7442.0
0.451,73297.14285714284,64235.428571428565,61624.07142857142,60397.428571428565,61046.78571428571,61060.07142857142,126385.0,59186.0,32392.0,19699.0,12255.0,7606.0
0.4549,74602.99999999997,64755.35714285713,63286.999999999985,62472.35714285713,62806.07142857142,62333.78571428571,126847.0,60050.0,32288.0,19383.0,12035.0,7818.0
0.4588,68449.07142857142,69438.28571428571,64524.85714285713,64728.142857142855,64332.78571428571,65109.85714285713,126817.0,61651.0,33868.0,20004.0,12494.0,7958.0
0.4627,81117.28571428568,70617.85714285713,68090.64285714284,66098.07142857142,66189.28571428571,66592.42857142857,127197.0,59300.0,32829.0,20018.0,12125.0,7829.0
0.4667,79696.71428571426,72327.14285714284,69164.49999999999,68216.28571428571,67690.49999999999,67916.42857142857,126914.0,57480.0,32448.0,20598.0,12672.0,7880.0
0.4706,80177.57142857142,73458.71428571426,70163.78571428571,69356.42857142857,69538.28571428571,69190.21428571428,120151.0,58602.0,34263.0,20490.0,13001.0,8308.0
0.4745,84556.28571428568,77691.07142857142,73161.35714285713,71553.49999999999,70341.49999999999,70968.14285714286,127583.0,64000.0,35119.0,21759.0,13796.0,8489.0
0.4784,89069.42857142855,80193.35714285713,73250.71428571428,74034.28571428571,72274.14285714286,72342.21428571428,125977.0,60762.0,34535.0,21055.0,13233.0,8981.0
0.4824,93295.85714285713,84868.0,78362.57142857142,75038.35714285713,73698.64285714286,72846.99999999999,136672.0,62732.0,33916.0,20942.0,13196.0,8703.0
0.4863,98879.14285714284,85074.57142857142,79014.85714285713,76850.21428571428,75863.35714285713,74716.99999999999,128278.0,61829.0,34603.0,21423.0,13592.0,8858.0
0.4902,101025.42857142855,87592.07142857142,80535.28571428571,77551.85714285713,76114.49999999999,75793.07142857142,135546.0,62974.0,34479.0,21666.0,13573.0,8823.0
0.4941,102433.42857142855,89285.21428571426,81725.71428571428,78843.35714285713,77804.21428571428,76953.21428571428,149238.0,65263.0,35535.0,21387.0,13569.0,8995.0
0.498,105812.35714285713,93764.64285714284,85084.64285714284,80722.92857142857,78176.28571428571,78794.71428571428,133143.0,62680.0,35085.0,21711.0,13938.0,8541.0
0.502,109316.92857142855,95521.99999999997,86541.71428571428,82095.35714285713,80112.35714285713,79758.49999999999,133892.0,62003.0,36219.0,21335.0,13918.0,8779.0
0.5059,114227.35714285713,98558.28571428571,90267.64285714284,84816.78571428571,81401.64285714286,80866.99999999999,133528.0,64281.0,35227.0,21735.0,13918.0,9108.0
0.5098,135950.14285714284,129976.35714285713,133369.07142857142,86120.14285714284,88248.92857142857,114002.21428571428,132907.0,62329.0,35847.0,21237.0,13885.0,9096.0
0.5137,289966.9285714285,215578.42857142852,137953.35714285713,110429.57142857142,89088.28571428571,104060.99999999999,137617.0,65418.0,35102.0,21574.0,14401.0,9364.0
0.5176,934142.0,763692.0714285714,736878.7857142857,580940.0714285714,1052899.6428571427,-316470.7857142858,138883.0,518499.0,35298.0,22176.0,14145.0,917944.0
0.5216,952286.7857142854,1691985.8571428568,2118101.0,1450762.8571428568,1636135.6428571427,-629038.142857143,1326415.0,712382.0,155874.0,855680.0,470284.0,2433606.0
0.5255,114988.64285714272,1367824.9285714282,1436162.214285714,272818.3571428568,-104838.57142857183,561289.4285714282,3514906.0,1990609.0,1760186.0,2884362.0,3109135.0,2238807.0
0.5294,-70142.4285714291,-98201.85714285728,-47397.64285714319,985025.8571428568,-48797.57142857183,66671.85714285681,4183671.0,3880484.0,3612628.0,2360217.0,3197069.0,2903696.0
0.5333,-26647.78571428638,-58715.285714285914,-9506.571428571828,-2204.5000000004657,-31413.571428571828,-30202.500000000466,4380746.0,4018876.0,3727078.0,3486242.0,3257660.0,3068165.0
0.5373,136558.42857142817,-1299.5000000004657,-118.3571428572759,-6889.428571429104,-8067.428571429104,-2546.214285714552,4380838.0,4137537.0,3805638.0,3526618.0,3282221.0,3067973.0
0.5412,5658.071428570896,1695.2857142854482,-10839.214285714552,3604.3571428568102,3252.5714285708964,-4199.64285714319,4634108.0,4214619.0,3851341.0,3537201.0,3267451.0,3036730.0
0.5451,-6098.142857143655,-523.5,-1733.0714285718277,63.99999999953434,-2533.0714285718277,-1497.5000000004657,4722616.0,4245036.0,3849092.0,3515961.0,3218017.0,2959835.0
0.549,36828.28571428545,-4694.857142857276,-3878.9285714291036,5544.785714285448,1414.571428571362,-12693.214285714552,4717461.0,4240902.0,3803520.0,3439857.0,3133814.0,2877920.0
0.5529,732.0714285708964,-3519.4285714291036,-9205.714285714552,2913.214285714086,-5558.14285714319,14245.214285714086,4740734.0,4191348.0,3722945.0,3323160.0,2990126.0,2687878.0
0.5569,4770.142857142724,2359.0714285708964,6932.214285714086,-2672.0714285718277,-13770.857142857276,34.78571428544819,4666987.0,4054257.0,3536391.0,3131681.0,2810078.0,2505517.0
0.5608,-5340.714285714552,3218.785714285448,-7026.428571429104,-3166.785714285914,-6465.857142857276,-6863.928571428638,4516780.0,3868058.0,3353655.0,2939865.0,2610823.0,2271980.0
0.5588,-344.0,-7987.64285714319,17446.428571428172,-7171.64285714319,-2631.214285714552,10792.214285714086,4599094.0,3968168.0,3451325.0,3045527.0,2696258.0,2397406.0
