# metadata,value
mode,qcl
fudge_factor,1
cycles,10
cycles_completed,10
integration_time,1.5
on_start,0.1
on_stop,0.3
off_start,0.6
off_stop,30

Bias_Current,Counts_TL1(0.008),Counts_TL2(0.010),Counts_TL3(0.012),Counts_TL4(0.014),DCounts_TL1(0.008),DCounts_TL2(0.010),DCounts_TL3(0.012),DCounts_TL4(0.014),ClicksOn_TL1(0.008),ClicksOn_TL2(0.010),ClicksOn_TL3(0.012),ClicksOn_TL4(0.014),ClicksOff_TL1(0.008),ClicksOff_TL2(0.010),ClicksOff_TL3(0.012),ClicksOff_TL4(0.014)
0.0039,106021.99546485262,3906.9160997732424,80.2154195011338,-0.11337868480725623,18611.337868480725,718.0839002267574,11.45124716553288,0.11337868480725623,14956.0,555.0,11.0,0.0,328304.0,12667.0,202.0,2.0
0.0059,104173.24263038549,3902.2108843537417,47.90249433106576,8.276643990929706,18801.757369614512,747.7891156462584,10.430839002267573,0.056689342403628114,14757.0,558.0,7.0,1.0,331663.0,13191.0,184.0,1.0
0.0078,103967.34693877552,3931.689342403629,80.66893424036282,-0.3968253968253968,18715.98639455782,726.6439909297052,10.997732426303855,0.3968253968253968,14722.0,559.0,11.0,0.0,330150.0,12818.0,194.0,7.0
0.0098,102930.21541950114,4223.299319727891,38.54875283446712,-0.22675736961451246,18611.451247165533,726.7006802721088,11.45124716553288,0.22675736961451246,14585.0,594.0,6.0,0.0,328306.0,12819.0,202.0,4.0
0.0118,103768.25396825398,4121.08843537415,30.27210884353742,-0.056689342403628114,18673.412698412696,737.2448979591836,11.39455782312925,0.056689342403628114,14693.0,583.0,5.0,0.0,329399.0,13005.0,201.0,1.0
0.0137,105525.79365079367,4020.918367346939,45.91836734693878,-0.4535147392290249,18657.539682539682,729.0816326530612,12.414965986394558,0.4535147392290249,14902.0,570.0,7.0,0.0,329119.0,12861.0,219.0,8.0
0.0157,101478.62811791385,3575.1133786848077,39.285714285714285,-0.11337868480725623,18629.7052154195,716.5532879818594,10.714285714285714,0.11337868480725623,14413.0,515.0,6.0,0.0,328628.0,12640.0,189.0,2.0
0.0176,102805.78231292518,3969.3310657596376,47.10884353741497,8.106575963718821,18652.551020408162,722.3356009070294,11.224489795918368,0.22675736961451246,14575.0,563.0,7.0,1.0,329031.0,12742.0,198.0,4.0
0.0196,104834.97732426305,4113.265306122449,71.25850340136056,-0.22675736961451246,18856.689342403628,728.4013605442177,12.074829931972788,0.22675736961451246,14843.0,581.0,10.0,0.0,332632.0,12849.0,213.0,4.0
0.0216,103770.74829931973,3854.081632653061,38.718820861678005,-0.22675736961451246,18537.585034013606,720.9183673469388,11.281179138321995,0.22675736961451246,14677.0,549.0,6.0,0.0,327003.0,12717.0,199.0,4.0
0.0235,103110.6575963719,4177.891156462585,88.26530612244898,-0.2834467120181406,18797.67573696145,738.7755102040816,11.73469387755102,0.2834467120181406,14629.0,590.0,12.0,0.0,331591.0,13032.0,207.0,5.0
0.0255,103725.51020408163,4003.854875283447,71.71201814058958,-0.3401360544217687,18724.489795918365,729.4784580498866,11.621315192743763,0.3401360544217687,14694.0,568.0,10.0,0.0,330300.0,12868.0,205.0,6.0
0.0275,103730.95238095238,3873.015873015873,63.83219954648526,-0.056689342403628114,18819.04761904762,726.984126984127,11.167800453514738,0.056689342403628114,14706.0,552.0,9.0,0.0,331968.0,12824.0,197.0,1.0
0.0294,107611.11111111111,4088.43537414966,29.761904761904766,-0.056689342403628114,19038.888888888887,728.2312925170068,11.904761904761905,0.056689342403628114,15198.0,578.0,5.0,0.0,335846.0,12846.0,210.0,1.0
0.0314,105751.75736961451,4574.263038548753,45.91836734693878,-0.056689342403628114,18948.242630385488,742.4036281179139,12.414965986394558,0.056689342403628114,14964.0,638.0,7.0,0.0,334247.0,13096.0,219.0,1.0
0.0333,106799.09297052154,3979.2517006802723,63.095238095238095,-0.056689342403628114,18917.573696145126,745.7482993197278,11.904761904761905,0.056689342403628114,15086.0,567.0,9.0,0.0,333706.0,13155.0,210.0,1.0
0.0353,105836.39455782314,4123.412698412699,120.46485260770976,-0.056689342403628114,18905.272108843536,743.2539682539682,12.868480725623582,0.056689342403628114,14969.0,584.0,16.0,0.0,333489.0,13111.0,227.0,1.0
0.0373,107474.03628117914,4406.179138321996,103.45804988662132,24.94331065759637,19209.297052154194,760.4875283446712,13.20861678004535,0.056689342403628114,15202.0,620.0,14.0,3.0,338852.0,13415.0,233.0,1.0
0.0392,108282.08616780046,4758.9569160997735,297.84580498866217,33.21995464852608,19067.913832199545,749.3764172335601,10.487528344671201,0.11337868480725623,15282.0,661.0,37.0,4.0,336358.0,13219.0,185.0,2.0
0.0412,109881.63265306123,5491.213151927438,411.2244897959184,66.38321995464852,18968.367346938776,733.7868480725623,13.775510204081632,0.2834467120181406,15462.0,747.0,51.0,8.0,334602.0,12944.0,243.0,5.0
0.0431,111666.78004535148,7114.852607709751,976.077097505669,182.59637188208617,19024.886621315192,743.4807256235828,15.589569160997732,0.7369614512471655,15683.0,943.0,119.0,22.0,335599.0,13115.0,275.0,13.0
0.0451,114551.75736961453,9244.897959183674,1901.700680272109,490.5328798185941,18806.57596371882,746.7687074829931,14.965986394557822,1.1337868480725624,16003.0,1199.0,230.0,59.0,331748.0,13173.0,264.0,20.0
0.0471,117173.58276643991,11961.734693877552,3338.8321995464853,1047.2789115646258,19026.41723356009,754.9319727891157,19.501133786848072,2.7210884353741496,16344.0,1526.0,403.0,126.0,335626.0,13317.0,344.0,48.0
0.049,119664.17233560093,16104.7052154195,6172.222222222223,2302.0408163265306,18952.494331065758,770.2947845804988,27.77777777777778,6.292517006802721,16634.0,2025.0,744.0,277.0,334322.0,13588.0,490.0,111.0
0.051,123724.03628117914,19639.39909297052,10007.653061224491,4247.2789115646265,18950.96371882086,785.6009070294784,34.01360544217687,11.054421768707483,17121.0,2451.0,1205.0,511.0,334295.0,13858.0,600.0,195.0
0.0529,126680.83900226759,22257.426303854878,13827.21088435374,7613.775510204082,19052.494331065758,784.2403628117913,47.7891156462585,19.5578231292517,17488.0,2765.0,1665.0,916.0,336086.0,13834.0,843.0,345.0
0.0549,127425.28344671203,24812.30158730159,18059.01360544218,11845.181405895692,18808.049886621313,804.3650793650794,57.6530612244898,29.81859410430839,17548.0,3074.0,2174.0,1425.0,331774.0,14189.0,1017.0,526.0
0.0569,129873.2993197279,28811.337868480725,22102.891156462585,15731.009070294785,18926.700680272108,813.6621315192743,72.10884353741497,43.99092970521542,17856.0,3555.0,2661.0,1893.0,333867.0,14353.0,1272.0,776.0
0.0588,130031.68934240364,29092.517006802722,24065.02267573696,19232.709750566893,18926.643990929704,807.4829931972789,84.97732426303854,58.95691609977324,17875.0,3588.0,2898.0,2315.0,333866.0,14244.0,1499.0,1040.0
0.0608,129557.08616780046,30369.274376417234,26972.05215419501,22659.46712018141,18992.913832199545,830.7256235827664,94.61451247165533,73.86621315192744,17826.0,3744.0,3248.0,2728.0,335035.0,14654.0,1669.0,1303.0
0.0627,131349.09297052154,31791.950113378687,27470.918367346938,25454.875283446712,18959.24036281179,824.7165532879818,104.08163265306122,86.79138321995464,18037.0,3914.0,3309.0,3065.0,334441.0,14548.0,1836.0,1531.0
0.0647,131402.43764172337,31893.310657596376,27806.51927437642,27618.480725623584,18930.895691609978,840.0226757369614,110.14739229024943,98.1859410430839,18040.0,3928.0,3350.0,3326.0,333941.0,14818.0,1943.0,1732.0
0.0667,133378.79818594106,32593.367346938776,28403.91156462585,28230.27210884354,19012.86848072562,831.6326530612245,121.08843537414965,103.06122448979592,18287.0,4011.0,3423.0,3400.0,335387.0,14670.0,2136.0,1818.0
0.0686,134045.91836734692,33602.09750566894,29270.975056689345,28830.78231292517,19029.081632653062,839.5691609977324,120.69160997732426,110.8843537414966,18369.0,4133.0,3527.0,3473.0,335673.0,14810.0,2129.0,1956.0
0.0706,134012.4716553288,33741.553287981864,30499.54648526077,29528.1179138322,18912.528344671202,850.1133786848072,125.45351473922902,121.88208616780045,18351.0,4151.0,3675.0,3558.0,333617.0,14996.0,2213.0,2150.0
0.0725,134847.73242630388,34287.358276643994,30337.35827664399,30069.78458049887,18960.60090702948,845.9750566893424,129.30839002267572,121.88208616780045,18457.0,4216.0,3656.0,3623.0,334465.0,14923.0,2281.0,2150.0
0.0745,133485.09070294784,36082.36961451247,31269.104308390026,29971.655328798184,18939.909297052152,867.6303854875283,139.22902494331066,128.34467120181407,18291.0,4434.0,3769.0,3612.0,334100.0,15305.0,2456.0,2264.0
0.0765,133802.49433106577,35780.83900226758,32656.80272108844,31235.9410430839,18955.839002267574,860.8276643990929,151.53061224489795,130.72562358276645,18331.0,4397.0,3937.0,3764.0,334381.0,15185.0,2673.0,2306.0
0.0784,133549.43310657598,37085.034013605444,32525.28344671202,31113.775510204083,18958.90022675737,873.2993197278911,158.04988662131518,144.5578231292517,18301.0,4555.0,3922.0,3751.0,334435.0,15405.0,2788.0,2550.0
0.0804,138510.82766439908,37389.0589569161,32962.074829931975,32556.06575963719,18864.172335600906,877.6077097505669,162.9251700680272,152.26757369614512,18885.0,4592.0,3975.0,3925.0,332764.0,15481.0,2874.0,2686.0
0.0824,135625.11337868482,36394.160997732426,33475.510204081635,33320.06802721089,18883.219954648524,905.8390022675736,174.48979591836735,163.26530612244898,18541.0,4476.0,4038.0,4018.0,333100.0,15979.0,3078.0,2880.0
0.0843,136283.16326530615,37968.08390022676,32852.43764172336,32467.913832199545,18908.503401360544,915.2494331065759,189.22902494331066,182.0861678004535,18623.0,4666.0,3965.0,3918.0,333546.0,16145.0,3338.0,3212.0
0.0863,138611.16780045352,37126.19047619048,34084.18367346939,33804.47845804989,18922.16553287982,940.4761904761905,224.14965986394557,212.18820861678003,18904.0,4568.0,4117.0,4082.0,333787.0,16590.0,3954.0,3743.0
0.0882,136015.589569161,38685.770975056694,34741.38321995465,33794.33106575964,18992.743764172334,980.8956916099773,266.9501133786848,255.6689342403628,18601.0,4760.0,4201.0,4086.0,335032.0,17303.0,4709.0,4510.0
0.0902,137126.13378684808,40044.67120181406,34829.76190476191,34807.7664399093,18973.866213151927,1055.328798185941,336.90476190476187,325.56689342403627,18732.0,4932.0,4220.0,4216.0,334699.0,18616.0,5943.0,5743.0
0.0922,138347.56235827666,39678.401360544216,36547.44897959184,35371.93877551021,19085.77097505669,1171.5986394557822,469.21768707482994,461.3945578231292,18892.0,4902.0,4442.0,4300.0,336673.0,20667.0,8277.0,8139.0
0.0941,140404.47845804988,40201.36054421769,37619.727891156464,37730.95238095239,19320.52154195011,1406.9727891156463,696.9387755102041,685.7142857142857,19167.0,4993.0,4598.0,4610.0,340814.0,24819.0,12294.0,12096.0
0.0961,142042.2335600907,42406.462585034016,39484.18367346939,39155.442176870754,19807.766439909297,1785.204081632653,1074.1496598639455,1086.2244897959183,19422.0,5303.0,4867.0,4829.0,349409.0,31491.0,18948.0,19161.0
0.098,145971.54195011337,46230.95238095239,44395.91836734694,44781.91609977324,20536.791383219956,2435.714285714286,1737.4149659863945,1718.0839002267574,19981.0,5840.0,5536.0,5580.0,362269.0,42966.0,30648.0,30307.0
0.1,153957.48299319728,54692.34693877552,51740.36281179138,52004.705215419504,21625.850340136054,3599.319727891156,2917.97052154195,2886.9614512471653,21070.0,6995.0,6559.0,6587.0,381480.0,63492.0,51473.0,50926.0
0.102,167410.7142857143,67081.80272108843,62302.32426303855,60793.19727891157,23714.285714285714,5743.197278911564,4922.675736961451,4948.469387755102,22935.0,8739.0,8067.0,7889.0,418320.0,101310.0,86836.0,87291.0
0.1039,185946.20181405896,89958.73015873016,81399.54648526077,84593.53741496599,27587.131519274375,9474.603174603175,9042.120181405895,8989.795918367347,25624.0,11932.0,10853.0,11230.0,486637.0,167132.0,159503.0,158580.0
