# metadata,value
mode,qcl
fudge_factor,1
cycles,5
cycles_completed,5
integration_time,1
on_start,0.1
on_stop,0.3
off_start,0.6
off_stop,30

Bias_Current,Counts_TL1(0.008),Counts_TL2(0.010),Counts_TL3(0.012),Counts_TL4(0.014),DCounts_TL1(0.008),DCounts_TL2(0.010),DCounts_TL3(0.012),DCounts_TL4(0.014),ClicksOn_TL1(0.008),ClicksOn_TL2(0.010),ClicksOn_TL3(0.012),ClicksOn_TL4(0.014),ClicksOff_TL1(0.008),ClicksOff_TL2(0.010),ClicksOff_TL3(0.012),ClicksOff_TL4(0.014)
0.1039,56890.136054421775,63335.71428571429,65589.45578231293,55116.666666666664,157059.86394557822,18714.285714285714,12660.544217687075,12733.333333333334,4279.0,1641.0,1565.0,1357.0,461756.0,55020.0,37222.0,37436.0
0.1059,74056.46258503402,69342.51700680272,62209.183673469386,62701.70068027211,167843.53741496598,29107.482993197278,22790.816326530614,22698.299319727892,4838.0,1969.0,1700.0,1708.0,493460.0,85576.0,67005.0,66733.0
0.1078,86289.11564625849,76264.28571428571,75031.97278911565,72135.37414965985,186460.8843537415,48635.71428571429,43118.02721088436,42614.62585034014,5455.0,2498.0,2363.0,2295.0,548195.0,142989.0,126767.0,125287.0
0.1098,137757.14285714284,131429.25170068027,162580.61224489796,116398.29931972788,236292.85714285716,102020.74829931973,95469.38775510204,95451.70068027212,7481.0,4669.0,5161.0,4237.0,694701.0,299941.0,280680.0,280628.0
0.1118,256610.88435374154,291373.1292517007,-1704.7619047618937,215230.9523809523,929689.1156462585,805476.8707482993,805804.7619047619,788969.0476190477,23726.0,21937.0,16082.0,20084.0,2733286.0,2368102.0,2369066.0,2319569.0
0.1137,-228121.42857142864,-225458.16326530604,-130052.04081632663,-202328.9115646258,2769371.4285714286,2707808.163265306,2655852.0408163266,2572278.911564626,50825.0,49647.0,50516.0,47399.0,8141952.0,7960956.0,7808205.0,7562500.0
0.1157,-187898.9795918367,-108285.03401360568,-135569.72789115645,-97963.60544217704,3295848.9795918367,3194335.0340136057,3104519.7278911564,2989163.605442177,62159.0,61721.0,59379.0,57824.0,9689796.0,9391345.0,9127288.0,8788141.0
0.1176,-140135.03401360568,-175028.23129251692,-77311.56462585041,-87890.81632653065,3631385.0340136057,3527878.231292517,3390761.5646258504,3217590.8163265307,69825.0,67057.0,66269.0,62594.0,10676272.0,10371962.0,9968839.0,9459717.0
0.1196,-94656.46258503431,-23695.23809523834,-58919.72789115645,-60228.231292516924,3958656.4625850343,3813945.2380952383,3644919.7278911564,3419278.231292517,77280.0,75805.0,71720.0,67181.0,11638450.0,11212999.0,10716064.0,10052678.0
0.1216,-169658.1632653065,-114604.08163265325,-17378.571428571362,-42861.56462585041,4271308.1632653065,4065954.0816326533,3815978.5714285714,3513361.5646258504,82033.0,79027.0,75972.0,69410.0,12557646.0,11953905.0,11218977.0,10329283.0
0.1235,-56181.97278911527,-77194.21768707503,-95701.36054421775,-14070.068027210888,4552931.972789115,4272044.217687075,3965101.3605442178,3571370.068027211,89935.0,83897.0,77388.0,71146.0,13385620.0,12559810.0,11657398.0,10499828.0
0.1225,-70320.40816326533,-65217.687074829824,-66049.65986394556,-30798.63945578225,4396870.408163265,4199567.68707483,3913199.6598639456,3570998.6394557822,86531.0,82687.0,76943.0,70804.0,12926799.0,12346729.0,11504807.0,10498736.0
