# metadata,value
mode,qcl
fudge_factor,1
cycles,10
cycles_completed,4
integration_time,1
on_start,0.1
on_stop,0.3
off_start,0.6
off_stop,30

Bias_Current,Counts_TL1(0.008),Counts_TL2(0.010),Counts_TL3(0.012),Counts_TL4(0.014),DCounts_TL1(0.008),DCounts_TL2(0.010),DCounts_TL3(0.012),DCounts_TL4(0.014),ClicksOn_TL1(0.008),ClicksOn_TL2(0.010),ClicksOn_TL3(0.012),ClicksOn_TL4(0.014),ClicksOff_TL1(0.008),ClicksOff_TL2(0.010),ClicksOff_TL3(0.012),ClicksOff_TL4(0.014)
0.0314,99848.85204081633,3593.9625850340135,116.28401360544217,0.0,17557.397959183676,656.0374149659864,8.715986394557824,0.0,3757.0,136.0,4.0,0.0,82590.0,3086.0,41.0,0.0
0.0333,98167.3044217687,3239.795918367347,-9.991496598639456,0.0,17613.945578231294,666.4540816326531,9.991496598639456,0.0,3705.0,125.0,0.0,0.0,82856.0,3135.0,47.0,0.0
0.0353,101733.41836734694,3609.0561224489793,22.32142857142857,-0.8503401360544218,17547.831632653062,672.1938775510205,8.928571428571429,0.8503401360544218,3817.0,137.0,1.0,0.0,82545.0,3162.0,42.0,4.0
0.0373,97060.79931972788,3656.8877551020405,52.933673469387756,0.0,17720.45068027211,655.6122448979593,9.566326530612246,0.0,3673.0,138.0,2.0,0.0,83357.0,3084.0,45.0,0.0
0.0392,98745.3231292517,3716.1989795918366,83.97108843537416,0.0,17723.4268707483,658.8010204081633,9.77891156462585,0.0,3727.0,140.0,3.0,0.0,83371.0,3099.0,46.0,0.0
0.0412,101712.58503401361,3735.756802721088,82.90816326530611,-0.4251700680272109,17506.164965986394,670.4931972789116,10.841836734693878,0.4251700680272109,3815.0,141.0,3.0,0.0,82349.0,3154.0,51.0,2.0
0.0431,95270.4081632653,3997.236394557823,80.99489795918367,-0.4251700680272109,17948.341836734697,659.0136054421769,12.755102040816327,0.4251700680272109,3623.0,149.0,3.0,0.0,84429.0,3100.0,60.0,2.0
0.0451,95324.61734693877,3244.2602040816328,147.53401360544217,-0.4251700680272109,17612.882653061224,630.7397959183673,8.715986394557824,0.4251700680272109,3614.0,124.0,5.0,0.0,82851.0,2967.0,41.0,2.0
0.0471,100916.66666666666,4124.574829931973,239.37074829931973,-0.6377551020408163,17458.333333333336,656.6751700680272,10.629251700680273,0.6377551020408163,3788.0,153.0,8.0,0.0,82124.0,3089.0,50.0,3.0
0.049,100156.03741496598,4626.488095238095,294.64285714285717,29.336734693877553,17500.212585034016,686.0119047619048,17.857142857142858,1.9132653061224492,3765.0,170.0,10.0,1.0,82321.0,3227.0,84.0,9.0
0.051,102232.7806122449,4338.647959183673,291.24149659863946,181.33503401360545,17517.219387755104,661.3520408163266,21.258503401360546,6.1649659863945585,3832.0,160.0,10.0,6.0,82401.0,3111.0,100.0,29.0
0.0529,97402.63605442178,4203.869047619048,665.1785714285714,143.92006802721087,17722.363945578232,671.1309523809524,22.321428571428573,12.329931972789117,3684.0,156.0,22.0,5.0,83366.0,3157.0,105.0,58.0
0.0549,87014.45578231293,4221.938775510204,465.3486394557823,233.20578231292518,17829.294217687075,684.3112244897959,34.65136054421769,16.79421768707483,3355.0,157.0,16.0,8.0,83869.0,3219.0,163.0,79.0
0.0569,94784.4387755102,4347.151360544218,580.3571428571429,444.9404761904762,17590.561224489797,715.3486394557824,44.642857142857146,23.80952380952381,3596.0,162.0,20.0,15.0,82746.0,3365.0,210.0,112.0
0.0588,101686.86224489796,3873.5119047619046,668.5799319727892,434.73639455782313,17688.13775510204,751.4880952380953,50.17006802721089,34.013605442176875,3820.0,148.0,23.0,15.0,83205.0,3535.0,236.0,160.0
0.0608,101742.98469387754,5460.884353741497,972.5765306122449,773.171768707483,17538.26530612245,726.6156462585035,58.673469387755105,39.32823129251701,3817.0,198.0,33.0,26.0,82500.0,3418.0,276.0,185.0
0.0627,107227.67857142857,5448.1292517006805,657.5255102040817,764.8809523809524,17553.57142857143,708.1207482993198,61.22448979591837,47.61904761904762,3993.0,197.0,23.0,26.0,82572.0,3331.0,288.0,224.0
0.0647,100196.42857142857,4686.224489795918,966.624149659864,975.5527210884354,18178.57142857143,720.0255102040817,64.62585034013605,55.69727891156463,3788.0,173.0,33.0,33.0,85512.0,3387.0,304.0,262.0
0.0667,93707.27040816327,4358.843537414966,1023.171768707483,1038.4778911564626,18167.729591836734,734.9064625850341,70.57823129251702,55.27210884353742,3580.0,163.0,35.0,35.0,85461.0,3457.0,332.0,260.0
