Bias_Current,Counts_TL1(0.008),Counts_TL2(0.010),Counts_TL3(0.012),DCounts_TL1(0.008),DCounts_TL2(0.010),DCounts_TL3(0.012)
0.0,67460.31746031747,-130.38548752834467,-17.006802721088434,70317.46031746031,130.38548752834467,17.006802721088434
0.0029,35895.69160997734,-113.37868480725623,0.0,68548.75283446712,113.37868480725623,0.0
0.0059,40907.02947845805,1020.4081632653061,-39.682539682539684,69092.97052154195,90.70294784580499,39.682539682539684
0.0088,3883.2199546485353,-51.02040816326531,-73.69614512471655,70561.22448979592,51.02040816326531,73.69614512471655
0.0118,29557.8231292517,-68.02721088435374,2205.2154195011335,71553.28798185941,68.02721088435374,17.006802721088434
0.0147,38072.56235827664,2125.8503401360545,0.0,70816.32653061225,96.3718820861678,0.0
0.0176,83089.56916099774,16496.598639455784,-22.675736961451246,70243.7641723356,170.06802721088437,22.675736961451246
0.0206,148928.57142857142,41003.401360544216,7766.4399092970525,72182.53968253969,107.70975056689342,11.337868480725623
0.0235,226683.6734693878,97624.71655328799,36649.65986394558,71094.10430839001,153.0612244897959,17.006802721088434
0.0265,331547.61904761905,196581.63265306124,89977.32426303855,72896.8253968254,85.03401360544218,22.675736961451246
0.0294,394756.2358276644,334336.7346938776,141094.10430839003,74132.65306122448,107.70975056689342,17.006802721088434
0.0324,647613.3786848072,387641.7233560091,244404.7619047619,73497.73242630386,136.05442176870747,39.682539682539684
0.0353,700056.6893424037,615425.1700680272,433299.3197278912,71054.42176870749,130.38548752834467,34.01360544217687
0.0382,800668.9342403628,663270.9750566893,503293.6507936508,70442.1768707483,62.358276643990926,39.682539682539684
0.0412,1051026.0770975056,914387.7551020408,681054.4217687075,68973.92290249433,56.68934240362812,56.68934240362812
0.0441,1091366.2131519276,1008679.1383219955,822165.5328798186,69744.89795918367,209.75056689342404,56.68934240362812
0.0471,1214943.3106575964,1159818.5941043084,1012171.2018140589,69501.13378684808,181.40589569160997,51.02040816326531
0.05,1275164.3990929704,1258645.1247165534,1150980.725623583,70391.15646258503,243.7641723356009,130.38548752834467
0.0529,1279121.3151927437,1283157.596371882,1279852.6077097505,68656.46258503401,175.73696145124717,147.3922902494331
0.0559,1342091.836734694,1377500.0,1334291.3832199548,70130.38548752834,277.77777777777777,153.0612244897959
0.0588,1401156.462585034,1373061.2244897957,1361989.7959183673,72176.87074829932,272.10884353741494,232.42630385487527
0.0618,1469682.5396825399,1341831.0657596372,1454132.6530612246,69206.3492063492,391.15646258503403,311.79138321995464
0.0647,1534166.6666666665,1446213.1519274376,1447403.6281179138,71388.88888888889,453.51473922902494,374.1496598639456
0.0676,1476139.455782313,1432953.514739229,1492964.8526077098,73860.54421768707,379.8185941043084,368.48072562358277
0.0706,1563231.2925170069,1569450.1133786847,1509410.4308390024,77879.8185941043,549.8866213151928,589.5691609977324
0.0735,1599455.7823129252,1559438.775510204,1510595.2380952383,76099.77324263038,561.2244897959183,515.8730158730159
0.0765,1559098.6394557822,1574829.931972789,1603849.2063492064,75345.80498866213,725.6235827664399,595.2380952380952
0.0794,1604659.8639455782,1641184.8072562357,1624603.1746031744,79784.58049886621,1037.4149659863945,952.3809523809524
0.0824,1701020.4081632653,1686190.4761904762,1625362.8117913832,78979.59183673469,1587.3015873015872,1303.8548752834467
0.0853,1981819.7278911564,1860918.367346939,1733146.2585034014,77069.16099773243,2414.9659863945576,2409.297052154195
0.0882,2767630.3854875285,3169880.9523809524,2323973.922902494,79036.28117913833,4563.492063492064,4914.965986394558
0.0912,6317335.60090703,6828554.421768707,6196439.909297053,88219.95464852608,10334.467120181405,10226.757369614512
0.0941,10759302.721088436,12186984.126984127,10995311.79138322,100697.27891156463,23015.873015873014,22465.98639455782
0.0971,14919183.673469389,15975997.732426304,16204041.950113378,134149.6598639456,52891.15646258504,53735.82766439909
0.1,18821111.111111112,19222783.446712017,19521751.700680275,215555.55555555556,142772.10884353743,134914.96598639456
0.098,17604098.63945578,15455589.569160998,16440175.73696145,149234.693877551,74410.43083900226,72046.48526077098
