# metadata,value
mode,qcl
fudge_factor,1
cycles,6
cycles_completed,6
integration_time,2
on_start,0.04
on_stop,0.95
on_dcr_start,1.2
on_dcr_stop,1.2
off_start,1.2
off_stop,15

Bias_Current,Counts_TL1(0.012),Counts_TL2(0.014),Counts_TL3(0.016),CountsOnDcr_TL1(0.012),CountsOnDcr_TL2(0.014),CountsOnDcr_TL3(0.016),DCounts_TL1(0.012),DCounts_TL2(0.014),DCounts_TL3(0.016),ClicksOn_TL1(0.012),ClicksOn_TL2(0.014),ClicksOn_TL3(0.016),ClicksOnDcr_TL1(0.012),ClicksOnDcr_TL2(0.014),ClicksOnDcr_TL3(0.016),ClicksOff_TL1(0.012),ClicksOff_TL2(0.014),ClicksOff_TL3(0.016)
0.0245,2733.548556918122,2301.9025057068534,2178.4110615632353,,,,10012.177938808374,445.3502415458937,22.443639291465377,8351.0,1800.0,1442.0,0.0,0.0,0.0,99481.0,4425.0,223.0
0.0265,2705.213365539452,2252.9607067650545,2183.610270566792,,,,9933.675523349437,454.609500805153,23.349436392914654,8281.0,1774.0,1446.0,0.0,0.0,0.0,98701.0,4517.0,232.0
0.0284,2615.927651253738,2266.346375042027,2203.7534727752122,,,,10003.11996779388,441.22383252818037,23.047504025764894,8268.0,1774.0,1459.0,0.0,0.0,0.0,99391.0,4384.0,229.0
0.0304,2863.485648811735,2290.747597812815,2197.749110792589,,,,9836.453301127214,458.0314009661836,22.946859903381643,8321.0,1801.0,1455.0,0.0,0.0,0.0,97735.0,4551.0,228.0
0.0324,2772.2777423864372,2219.8344127691953,2189.345879563271,,,,9990.237520128825,467.89452495974234,26.77133655394525,8362.0,1761.0,1452.0,0.0,0.0,0.0,99263.0,4649.0,266.0
0.0343,2777.0013802622507,2329.1571552441114,2179.886438038612,,,,9901.570048309179,444.0418679549114,27.073268921095007,8307.0,1817.0,1446.0,0.0,0.0,0.0,98382.0,4412.0,269.0
0.0363,2779.769646617473,2236.2095432747606,2194.294031250553,,,,9755.334138486312,420.9943639291465,23.349436392914654,8213.0,1741.0,1453.0,0.0,0.0,0.0,96929.0,4183.0,232.0
0.0382,2944.25974589018,2296.320627842367,2188.474367822194,,,,9696.15539452496,418.8808373590982,21.537842190016104,8282.0,1779.0,1448.0,0.0,0.0,0.0,96341.0,4162.0,214.0
0.0402,2890.7679478331665,2296.8559218559217,2193.0531224009487,,,,9745.06843800322,430.55555555555554,21.537842190016104,8279.0,1787.0,1451.0,0.0,0.0,0.0,96827.0,4278.0,214.0
0.0422,2631.1138539399417,2350.0015483711136,2200.7850241545893,,,,9940.61996779388,470.5112721417069,21.43719806763285,8237.0,1848.0,1456.0,0.0,0.0,0.0,98770.0,4675.0,213.0
0.0441,3183.2618870662354,2412.2615508485073,2215.544318805188,,,,9963.868760064412,450.9863123993559,21.940418679549115,8614.0,1876.0,1466.0,0.0,0.0,0.0,99001.0,4481.0,218.0
