LECROYWM8600A,187,Waveform
Segments,1,SegmentSize,100002
Segment,TrigTime,TimeSinceSegment1
#1,25-Jun-2025 12:37:23,0                 
Time,Ampl
-1.0000035e-005,-0.00801838
-9.9998349e-006,-0.00580866
-9.9996349e-006,-0.00580866
-9.9994349e-006,-0.00801838
-9.9992349e-006,-0.00580866
-9.9990349e-006,-0.00580866
-9.9988349e-006,-0.0102281
-9.9986349e-006,-0.00580866
-9.9984349e-006,-0.00580866
-9.9982349e-006,-0.00580866
-9.9980349e-006,-0.00801838
-9.9978349e-006,-0.0102281
-9.9976349e-006,-0.0102281
-9.9974349e-006,-0.00580866
-9.9972349e-006,-0.0102281
-9.9970349e-006,-0.00801838
-9.9968349e-006,-0.00580866
-9.9966349e-006,-0.00580866
-9.9964349e-006,-0.00801838
-9.9962349e-006,-0.00580866
-9.9960349e-006,-0.0013892
-9.9958349e-006,-0.0013892
-9.9956349e-006,0.000820535
-9.9954349e-006,-0.0013892
-9.9952349e-006,0.000820535
-9.9950349e-006,0.000820535
-9.9948349e-006,0.000820535
-9.9946349e-006,-0.00359893
-9.9944349e-006,0.000820535
-9.9942349e-006,0.000820535
-9.9940349e-006,0.000820535
-9.9938349e-006,-0.0013892
-9.9936349e-006,-0.00359893
-9.9934349e-006,-0.00580866
-9.9932349e-006,0.000820535
-9.9930349e-006,-0.00359893
-9.9928349e-006,-0.00580866
-9.9926349e-006,-0.00359893
-9.9924349e-006,-0.00359893
-9.9922349e-006,-0.00801838
-9.9920349e-006,-0.00580866
-9.9918349e-006,-0.00580866
-9.9916349e-006,-0.00801838
-9.9914349e-006,-0.00580866
-9.9912349e-006,-0.00359893
-9.9910349e-006,-0.00580866
-9.9908349e-006,-0.00359893
-9.9906349e-006,-0.0013892
-9.9904349e-006,-0.00359893
-9.9902349e-006,0.000820535
-9.9900349e-006,0.000820535
-9.9898349e-006,0.00303026
-9.9896349e-006,0.00744972
-9.9894349e-006,0.00523999
-9.9892349e-006,0.00744972
-9.9890349e-006,0.00744972
-9.9888349e-006,0.00523999
-9.9886349e-006,0.000820535
-9.9884349e-006,0.00523999
-9.9882349e-006,0.000820535
-9.9880349e-006,0.000820535
-9.9878349e-006,0.00523999
-9.9876349e-006,0.00303026
-9.9874349e-006,0.000820535
-9.9872349e-006,0.00523999
-9.9870349e-006,0.000820535
-9.9868349e-006,0.000820535
-9.9866349e-006,0.00744972
-9.9864349e-006,0.00303026
-9.9862349e-006,0.00303026
-9.9860349e-006,0.00965945
-9.9858349e-006,0.00744972
-9.9856349e-006,0.00523999
-9.9854349e-006,0.00744972
-9.9852349e-006,0.00523999
-9.9850349e-006,0.000820535
-9.9848349e-006,0.00523999
-9.9846349e-006,-0.0013892
-9.9844349e-006,0.000820535
-9.9842349e-006,0.000820535
-9.9840349e-006,0.000820535
-9.9838349e-006,-0.0013892
-9.9836349e-006,0.000820535
-9.9834349e-006,-0.00359893
-9.9832349e-006,0.000820535
-9.9830349e-006,0.000820535
-9.9828349e-006,-0.0013892
-9.9826349e-006,-0.0013892
-9.9824349e-006,0.00523999
-9.9822349e-006,0.000820535
-9.9820349e-006,0.00303026
-9.9818349e-006,0.00965945
-9.9816349e-006,0.00965945
-9.9814349e-006,0.00965945
-9.9812349e-006,0.0118692
-9.9810349e-006,0.00965945
-9.9808349e-006,0.0118692
-9.9806349e-006,0.0118692
-9.9804349e-006,0.00965945
-9.9802349e-006,0.00744972
-9.9800349e-006,0.00744972
-9.9798349e-006,0.00744972
-9.9796349e-006,0.000820535
-9.9794349e-006,0.00523999
-9.9792349e-006,0.00303026
-9.9790349e-006,0.000820535
-9.9788349e-006,0.00303026
-9.9786349e-006,-0.0013892
-9.9784349e-006,-0.00359893
-9.9782349e-006,0.00303026
-9.9780349e-006,0.000820535
-9.9778349e-006,-0.0013892
-9.9776349e-006,0.00523999
-9.9774349e-006,0.00303026
-9.9772349e-006,-0.0013892
-9.9770349e-006,0.00523999
-9.9768349e-006,0.00303026
-9.9766349e-006,0.00303026
-9.9764349e-006,0.00303026
-9.9762349e-006,0.000820535
-9.9760349e-006,0.00303026
-9.9758349e-006,0.00523999
-9.9756349e-006,0.000820535
-9.9754349e-006,0.000820535
-9.9752349e-006,0.00303026
-9.9750349e-006,0.000820535
-9.9748349e-006,0.000820535
-9.9746349e-006,0.00303026
-9.9744349e-006,0.000820535
-9.9742349e-006,0.00303026
-9.9740349e-006,0.00303026
-9.9738349e-006,0.000820535
-9.9736349e-006,0.00303026
-9.9734349e-006,0.00523999
-9.9732349e-006,0.00303026
-9.9730349e-006,0.000820535
-9.9728349e-006,0.00523999
-9.9726349e-006,0.00303026
-9.9724349e-006,0.00303026
-9.9722349e-006,0.00523999
-9.9720349e-006,0.000820535
-9.9718349e-006,0.000820535
-9.9716349e-006,0.00523999
-9.9714349e-006,0.00523999
-9.9712349e-006,0.00303026
-9.9710349e-006,0.00523999
-9.9708349e-006,0.00523999
-9.9706349e-006,0.000820535
-9.9704349e-006,0.00303026
-9.9702349e-006,0.000820535
-9.9700349e-006,-0.00359893
-9.9698349e-006,0.00303026
-9.9696349e-006,-0.00359893
-9.9694349e-006,-0.0013892
-9.9692349e-006,0.000820535
-9.9690349e-006,-0.00359893
-9.9688349e-006,-0.0013892
-9.9686349e-006,0.00303026
-9.9684349e-006,0.000820535
-9.9682349e-006,0.000820535
-9.9680349e-006,0.00744972
-9.9678349e-006,0.000820535
-9.9676349e-006,0.00303026
-9.9674349e-006,0.00744972
-9.9672349e-006,0.00523999
-9.9670349e-006,0.00303026
-9.9668349e-006,0.00744972
-9.9666349e-006,0.00523999
-9.9664349e-006,0.00523999
-9.9662349e-006,0.00523999
-9.9660349e-006,0.00303026
-9.9658349e-006,0.000820535
-9.9656349e-006,0.00523999
-9.9654349e-006,0.000820535
-9.9652349e-006,-0.0013892
-9.9650349e-006,0.000820535
-9.9648349e-006,-0.0013892
-9.9646349e-006,-0.00359893
-9.9644349e-006,-0.00359893
-9.9642349e-006,-0.00359893
-9.9640349e-006,-0.00580866
-9.9638349e-006,-0.0013892
-9.9636349e-006,-0.00359893
-9.9634349e-006,-0.00580866
-9.9632349e-006,-0.0013892
-9.9630349e-006,-0.0013892
-9.9628349e-006,-0.00359893
-9.9626349e-006,-0.0013892
-9.9624349e-006,0.000820535
-9.9622349e-006,-0.0013892
-9.9620349e-006,0.000820535
-9.9618349e-006,0.000820535
-9.9616349e-006,-0.0013892
-9.9614349e-006,0.000820535
-9.9612349e-006,0.000820535
-9.9610349e-006,-0.0013892
-9.9608349e-006,0.000820535
-9.9606349e-006,0.000820535
-9.9604349e-006,-0.0013892
-9.9602349e-006,0.000820535
-9.9600349e-006,-0.0013892
-9.9598349e-006,-0.0013892
-9.9596349e-006,0.000820535
-9.9594349e-006,-0.00359893
-9.9592349e-006,-0.00580866
-9.9590349e-006,0.000820535
-9.9588349e-006,-0.0013892
-9.9586349e-006,-0.00359893
-9.9584349e-006,-0.00359893
-9.9582349e-006,-0.00359893
-9.9580349e-006,-0.00359893
-9.9578349e-006,-0.00359893
-9.9576349e-006,-0.00359893
-9.9574349e-006,-0.00359893
-9.9572349e-006,0.000820535
-9.9570349e-006,-0.00359893
-9.9568349e-006,-0.00580866
-9.9566349e-006,-0.0013892
-9.9564349e-006,-0.0013892
-9.9562349e-006,-0.00359893
-9.9560349e-006,-0.0013892
-9.9558349e-006,-0.0013892
-9.9556349e-006,-0.0013892
