LECROYWM8600A,187,Waveform
Segments,1,SegmentSize,100002
Segment,TrigTime,TimeSinceSegment1
#1,25-Jun-2025 12:37:15,0                 
Time,Ampl
-1.0000124e-005,-0.00359893
-9.9999238e-006,-0.0013892
-9.9997238e-006,-0.0013892
-9.9995238e-006,-0.00359893
-9.9993238e-006,-0.0013892
-9.9991238e-006,-0.0013892
-9.9989238e-006,-0.00359893
-9.9987238e-006,-0.00359893
-9.9985238e-006,0.000820535
-9.9983238e-006,-0.00359893
-9.9981238e-006,-0.00359893
-9.9979238e-006,0.000820535
-9.9977238e-006,-0.0013892
-9.9975238e-006,-0.0013892
-9.9973238e-006,-0.0013892
-9.9971238e-006,0.000820535
-9.9969238e-006,-0.0013892
-9.9967238e-006,-0.0013892
-9.9965238e-006,-0.0013892
-9.9963238e-006,-0.0013892
-9.9961238e-006,0.000820535
-9.9959238e-006,-0.0013892
-9.9957238e-006,0.000820535
-9.9955238e-006,0.000820535
-9.9953238e-006,-0.0013892
-9.9951238e-006,0.000820535
-9.9949238e-006,0.00303026
-9.9947238e-006,0.000820535
-9.9945238e-006,-0.0013892
-9.9943238e-006,0.000820535
-9.9941238e-006,-0.00359893
-9.9939238e-006,-0.00580866
-9.9937238e-006,-0.0013892
-9.9935238e-006,-0.0013892
-9.9933238e-006,-0.00580866
-9.9931238e-006,-0.00359893
-9.9929238e-006,-0.00359893
-9.9927238e-006,-0.00580866
-9.9925238e-006,-0.00359893
-9.9923238e-006,-0.00580866
-9.9921238e-006,-0.00359893
-9.9919238e-006,-0.0013892
-9.9917238e-006,-0.0013892
-9.9915238e-006,-0.0013892
-9.9913238e-006,-0.0013892
-9.9911238e-006,0.000820535
-9.9909238e-006,-0.00359893
-9.9907238e-006,-0.0013892
-9.9905238e-006,-0.00359893
-9.9903238e-006,-0.00359893
-9.9901238e-006,-0.0013892
-9.9899238e-006,-0.00580866
-9.9897238e-006,-0.00580866
-9.9895238e-006,-0.0013892
-9.9893238e-006,-0.00580866
-9.9891238e-006,-0.00801838
-9.9889238e-006,-0.00580866
-9.9887238e-006,-0.00801838
-9.9885238e-006,-0.0102281
-9.9883238e-006,-0.0102281
-9.9881238e-006,-0.00801838
-9.9879238e-006,-0.0102281
-9.9877238e-006,-0.00580866
-9.9875238e-006,-0.00801838
-9.9873238e-006,-0.0102281
-9.9871238e-006,-0.00359893
-9.9869238e-006,-0.00359893
-9.9867238e-006,-0.00359893
-9.9865238e-006,0.000820535
-9.9863238e-006,0.000820535
-9.9861238e-006,0.000820535
-9.9859238e-006,0.00303026
-9.9857238e-006,0.000820535
-9.9855238e-006,-0.0013892
-9.9853238e-006,0.00303026
-9.9851238e-006,0.000820535
-9.9849238e-006,-0.00359893
-9.9847238e-006,-0.0013892
-9.9845238e-006,-0.00359893
-9.9843238e-006,-0.00359893
-9.9841238e-006,-0.0013892
-9.9839238e-006,-0.00359893
-9.9837238e-006,-0.00580866
-9.9835238e-006,-0.0013892
-9.9833238e-006,-0.0013892
-9.9831238e-006,-0.00580866
-9.9829238e-006,-0.00359893
-9.9827238e-006,-0.00580866
-9.9825238e-006,-0.00580866
-9.9823238e-006,-0.0102281
-9.9821238e-006,-0.00801838
-9.9819238e-006,-0.0102281
-9.9817238e-006,-0.00801838
